fecha,categoria_riesgo,estado,estado_predicho,probabilidad,indice_mitigacion_porcentaje,kpi
2022-01-30,Operacional,Aceptable,Aceptable,0.9778214285714286,77.97,Índice Riesgo TI
2022-01-30,Tecnológico,Aceptable,Aceptable,0.9901923771553193,71.65,Índice Riesgo TI
2022-02-06,Seguridad,Aceptable,Aceptable,0.986,76.13,Índice Riesgo TI
2022-02-06,Disponibilidad,Aceptable,Aceptable,0.99,77.68,Índice Riesgo TI
2022-02-06,Cumplimiento,Aceptable,Aceptable,0.9834378109452736,80.07,Índice Riesgo TI
2022-02-06,Operacional,Aceptable,Aceptable,0.9728214285714286,72.36,Índice Riesgo TI
2022-02-06,Tecnológico,Aceptable,Aceptable,0.9930482170036964,78.53,Índice Riesgo TI
2022-02-13,Seguridad,Aceptable,Aceptable,0.9812237298401844,83.36,Índice Riesgo TI
2022-02-13,Disponibilidad,Aceptable,Aceptable,0.9909422247955213,84.93,Índice Riesgo TI
2022-02-13,Cumplimiento,Aceptable,Aceptable,0.9762966026555945,75.5,Índice Riesgo TI
2022-02-13,Operacional,Aceptable,Aceptable,1.0,80.89,Índice Riesgo TI
2022-02-13,Tecnológico,Aceptable,Aceptable,0.996,75.84,Índice Riesgo TI
2022-02-20,Seguridad,Aceptable,Aceptable,0.989585679894456,79.81,Índice Riesgo TI
2022-02-20,Disponibilidad,Aceptable,Aceptable,0.9855240961405505,79.1,Índice Riesgo TI
2022-02-20,Cumplimiento,Aceptable,Aceptable,0.9918574294738839,72.38,Índice Riesgo TI
2022-02-20,Operacional,Aceptable,Aceptable,0.9931644470177435,85.75,Índice Riesgo TI
2022-02-20,Tecnológico,Aceptable,Aceptable,0.9906119956839297,79.3,Índice Riesgo TI
2022-02-27,Seguridad,Aceptable,Aceptable,0.9691519607843136,80.0,Índice Riesgo TI
2022-02-27,Disponibilidad,Aceptable,Aceptable,0.9849632693222613,78.8,Índice Riesgo TI
2022-02-27,Cumplimiento,Aceptable,Aceptable,0.98,83.57,Índice Riesgo TI
2022-02-27,Operacional,Aceptable,Aceptable,0.9945466026555946,73.48,Índice Riesgo TI
2022-02-27,Tecnológico,Aceptable,Aceptable,0.9829237298401844,83.2,Índice Riesgo TI
2022-03-06,Seguridad,Aceptable,Aceptable,0.9907220435308196,76.56,Índice Riesgo TI
2022-03-06,Disponibilidad,Aceptable,Aceptable,0.9920785884318849,84.64,Índice Riesgo TI
2022-03-06,Cumplimiento,Aceptable,Aceptable,0.9799632693222613,81.45,Índice Riesgo TI
2022-03-06,Operacional,Aceptable,Aceptable,0.99,71.66,Índice Riesgo TI
2022-03-06,Tecnológico,Aceptable,Aceptable,0.9917483593202933,75.56,Índice Riesgo TI
2022-03-13,Seguridad,Aceptable,Aceptable,0.9910629526217286,82.23,Índice Riesgo TI
2022-03-13,Disponibilidad,Aceptable,Aceptable,0.9627740961405507,72.02,Índice Riesgo TI
2022-03-13,Cumplimiento,Aceptable,Aceptable,0.9799632693222613,71.91,Índice Riesgo TI
2022-03-13,Operacional,Aceptable,Aceptable,1.0,75.39,Índice Riesgo TI
2022-03-13,Tecnológico,Aceptable,Aceptable,0.9681345021989735,74.33,Índice Riesgo TI
2022-03-20,Seguridad,Aceptable,Aceptable,0.9888845021989736,70.84,Índice Riesgo TI
2022-03-20,Disponibilidad,Aceptable,Aceptable,0.9837132693222612,74.67,Índice Riesgo TI
2022-03-20,Cumplimiento,Aceptable,Aceptable,0.9870466026555945,76.23,Índice Riesgo TI
2022-03-20,Operacional,Aceptable,Aceptable,0.9912132693222613,73.33,Índice Riesgo TI
2022-03-20,Tecnológico,Aceptable,Aceptable,1.0,74.03,Índice Riesgo TI
2022-03-27,Seguridad,Aceptable,Aceptable,0.966368418484873,74.7,Índice Riesgo TI
2022-03-27,Disponibilidad,Aceptable,Aceptable,0.9880508106541072,85.01,Índice Riesgo TI
2022-03-27,Cumplimiento,Aceptable,Aceptable,0.9926341439874407,79.41,Índice Riesgo TI
2022-03-27,Operacional,Aceptable,Aceptable,0.9943008106541071,82.52,Índice Riesgo TI
2022-03-27,Tecnológico,Aceptable,Aceptable,0.9821257703081233,85.52,Índice Riesgo TI
2022-04-03,Seguridad,Aceptable,Aceptable,0.9896343811931572,74.2,Índice Riesgo TI
2022-04-03,Disponibilidad,Aceptable,Aceptable,0.985,83.14,Índice Riesgo TI
2022-04-03,Cumplimiento,Aceptable,Aceptable,0.9891724941724941,86.21,Índice Riesgo TI
2022-04-03,Operacional,Aceptable,Aceptable,0.9892179487179488,80.31,Índice Riesgo TI
2022-04-03,Tecnológico,Aceptable,Aceptable,0.9741898470563015,71.85,Índice Riesgo TI
2022-04-10,Seguridad,Aceptable,Aceptable,0.9924560733384262,75.21,Índice Riesgo TI
2022-04-10,Disponibilidad,Aceptable,Aceptable,0.9673690289854835,74.73,Índice Riesgo TI
2022-04-10,Cumplimiento,Aceptable,Aceptable,0.9836510802675348,72.49,Índice Riesgo TI
2022-04-10,Operacional,Aceptable,Aceptable,0.991235875589172,77.88,Índice Riesgo TI
2022-04-10,Tecnológico,Aceptable,Aceptable,0.9777743333462674,75.29,Índice Riesgo TI
2022-04-17,Seguridad,Aceptable,Aceptable,0.9914193859199039,78.34,Índice Riesgo TI
2022-04-17,Disponibilidad,Aceptable,Aceptable,0.9818181818181819,74.26,Índice Riesgo TI
2022-04-17,Cumplimiento,Aceptable,Aceptable,0.9808314863765248,85.77,Índice Riesgo TI
2022-04-17,Operacional,Aceptable,Aceptable,0.9937481530431914,76.01,Índice Riesgo TI
2022-04-17,Tecnológico,Aceptable,Aceptable,0.9871257703081233,84.21,Índice Riesgo TI
2022-04-24,Seguridad,Aceptable,Aceptable,0.9711276611801621,78.28,Índice Riesgo TI
2022-04-24,Disponibilidad,Aceptable,Aceptable,0.9727256465281475,77.15,Índice Riesgo TI
2022-04-24,Cumplimiento,Aceptable,Aceptable,0.9908391608391608,84.0,Índice Riesgo TI
2022-04-24,Operacional,Aceptable,Aceptable,0.9975,81.31,Índice Riesgo TI
2022-04-24,Tecnológico,Aceptable,Aceptable,0.99,80.05,Índice Riesgo TI
2022-05-01,Seguridad,Aceptable,Aceptable,0.9852083333333335,83.37,Índice Riesgo TI
2022-05-01,Disponibilidad,Aceptable,Aceptable,0.993412835582874,72.28,Índice Riesgo TI
2022-05-01,Cumplimiento,Aceptable,Aceptable,0.9920730919931303,72.46,Índice Riesgo TI
2022-05-01,Operacional,Aceptable,Aceptable,0.9957732773499423,80.79,Índice Riesgo TI
2022-05-01,Tecnológico,Aceptable,Aceptable,0.98166942736546,81.36,Índice Riesgo TI
2022-05-08,Seguridad,Aceptable,Aceptable,0.9677475199484785,74.56,Índice Riesgo TI
2022-05-08,Disponibilidad,Aceptable,Aceptable,0.9859961689162074,75.08,Índice Riesgo TI
2022-05-08,Cumplimiento,Aceptable,Aceptable,0.9828761222961607,74.84,Índice Riesgo TI
2022-05-08,Operacional,Aceptable,Aceptable,0.9880232773499422,83.55,Índice Riesgo TI
2022-05-08,Tecnológico,Aceptable,Aceptable,0.9885624506212741,77.66,Índice Riesgo TI
2022-05-15,Seguridad,Aceptable,Aceptable,0.9696309698319283,87.17,Índice Riesgo TI
2022-05-15,Disponibilidad,Aceptable,Aceptable,0.9961698717948718,78.03,Índice Riesgo TI
2022-05-15,Cumplimiento,Aceptable,Aceptable,0.9828761222961607,78.53,Índice Riesgo TI
2022-05-15,Operacional,Aceptable,Aceptable,1.0,76.49,Índice Riesgo TI
2022-05-15,Tecnológico,Aceptable,Aceptable,0.9743482586425075,80.09,Índice Riesgo TI
2022-05-22,Seguridad,Aceptable,Aceptable,0.9825803077641314,81.7,Índice Riesgo TI
2022-05-22,Disponibilidad,Aceptable,Aceptable,1.0,78.96,Índice Riesgo TI
2022-05-22,Cumplimiento,Aceptable,Aceptable,0.983209455629494,79.99,Índice Riesgo TI
2022-05-22,Operacional,Aceptable,Aceptable,0.9795526615812716,72.67,Índice Riesgo TI
2022-05-22,Tecnológico,Aceptable,Aceptable,0.981824449118698,87.45,Índice Riesgo TI
2022-05-29,Seguridad,Aceptable,Aceptable,0.9866979548229549,82.54,Índice Riesgo TI
2022-05-29,Disponibilidad,Aceptable,Aceptable,1.0,74.14,Índice Riesgo TI
2022-05-29,Cumplimiento,Aceptable,Aceptable,0.9867698100038019,74.38,Índice Riesgo TI
2022-05-29,Operacional,Aceptable,Aceptable,0.9767796826222459,86.95,Índice Riesgo TI
2022-05-29,Tecnológico,Aceptable,Aceptable,0.9829521537893631,83.14,Índice Riesgo TI
2022-06-05,Seguridad,Aceptable,Aceptable,0.9836100451911336,78.74,Índice Riesgo TI
2022-06-05,Disponibilidad,Aceptable,Aceptable,0.9877759258368627,77.52,Índice Riesgo TI
2022-06-05,Cumplimiento,Aceptable,Aceptable,0.9976282051282052,80.3,Índice Riesgo TI
2022-06-05,Operacional,Aceptable,Aceptable,0.9966666666666666,86.41,Índice Riesgo TI
2022-06-05,Tecnológico,Aceptable,Aceptable,0.9975,73.78,Índice Riesgo TI
2022-06-12,Seguridad,Aceptable,Aceptable,0.9903489791861884,85.22,Índice Riesgo TI
2022-06-12,Disponibilidad,Aceptable,Aceptable,1.0,77.38,Índice Riesgo TI
2022-06-12,Cumplimiento,Aceptable,Aceptable,0.9888285574158101,77.61,Índice Riesgo TI
2022-06-12,Operacional,Aceptable,Aceptable,0.9914761111936747,85.79,Índice Riesgo TI
2022-06-12,Tecnológico,Aceptable,Aceptable,0.99,84.6,Índice Riesgo TI
2022-06-19,Seguridad,Aceptable,Aceptable,0.9868268284079168,83.17,Índice Riesgo TI
2022-06-19,Disponibilidad,Aceptable,Aceptable,0.9890802736629497,74.94,Índice Riesgo TI
2022-06-19,Cumplimiento,Aceptable,Aceptable,0.9976282051282052,80.85,Índice Riesgo TI
2022-06-19,Operacional,Aceptable,Aceptable,0.9914761111936747,75.43,Índice Riesgo TI
2022-06-19,Tecnológico,Aceptable,Aceptable,0.9806391324973347,80.58,Índice Riesgo TI
2022-06-26,Seguridad,Aceptable,Aceptable,1.0,85.79,Índice Riesgo TI
2022-06-26,Disponibilidad,Aceptable,Aceptable,0.97,86.13,Índice Riesgo TI
2022-06-26,Cumplimiento,Aceptable,Aceptable,0.9976282051282052,79.37,Índice Riesgo TI
2022-06-26,Operacional,Aceptable,Aceptable,1.0,76.65,Índice Riesgo TI
2022-06-26,Tecnológico,Aceptable,Aceptable,0.9744486563068587,87.29,Índice Riesgo TI
2022-07-03,Seguridad,Aceptable,Aceptable,0.9818943428919072,74.01,Índice Riesgo TI
2022-07-03,Disponibilidad,Aceptable,Aceptable,0.9745876450850902,73.37,Índice Riesgo TI
2022-07-03,Cumplimiento,Aceptable,Aceptable,0.9845876450850902,74.15,Índice Riesgo TI
2022-07-03,Operacional,Aceptable,Aceptable,0.9779558976162527,77.37,Índice Riesgo TI
2022-07-03,Tecnológico,Aceptable,Aceptable,0.9724919886894483,80.24,Índice Riesgo TI
2022-07-10,Seguridad,Aceptable,Aceptable,0.9818943428919072,75.44,Índice Riesgo TI
2022-07-10,Disponibilidad,Aceptable,Aceptable,0.9845876450850902,78.72,Índice Riesgo TI
2022-07-10,Cumplimiento,Aceptable,Aceptable,0.9733333333333334,87.02,Índice Riesgo TI
2022-07-10,Operacional,Aceptable,Aceptable,0.9882878304419022,84.29,Índice Riesgo TI
2022-07-10,Tecnológico,Aceptable,Aceptable,0.9780557991640015,74.59,Índice Riesgo TI
2022-07-17,Seguridad,Aceptable,Aceptable,0.9848518296355465,82.23,Índice Riesgo TI
2022-07-17,Disponibilidad,Aceptable,Aceptable,1.0,83.43,Índice Riesgo TI
2022-07-17,Cumplimiento,Aceptable,Aceptable,0.9873002842977295,82.4,Índice Riesgo TI
2022-07-17,Operacional,Aceptable,Aceptable,0.9893273927314644,79.29,Índice Riesgo TI
2022-07-17,Tecnológico,Aceptable,Aceptable,0.9780557991640015,78.11,Índice Riesgo TI
2022-07-24,Seguridad,Aceptable,Aceptable,1.0,84.53,Índice Riesgo TI
2022-07-24,Disponibilidad,Aceptable,Aceptable,1.0,85.76,Índice Riesgo TI
2022-07-24,Cumplimiento,Aceptable,Aceptable,0.984255712259441,74.24,Índice Riesgo TI
2022-07-24,Operacional,Aceptable,Aceptable,0.9984615384615384,80.99,Índice Riesgo TI
2022-07-24,Tecnológico,Aceptable,Aceptable,0.9963636363636365,84.88,Índice Riesgo TI
2022-07-31,Seguridad,Aceptable,Aceptable,1.0,81.93,Índice Riesgo TI
2022-07-31,Disponibilidad,Aceptable,Aceptable,0.9884512814487266,74.12,Índice Riesgo TI
2022-07-31,Cumplimiento,Aceptable,Aceptable,0.9991666666666668,87.76,Índice Riesgo TI
2022-07-31,Operacional,Aceptable,Aceptable,0.9914107260647976,78.25,Índice Riesgo TI
2022-07-31,Tecnológico,Aceptable,Aceptable,1.0,86.38,Índice Riesgo TI
2022-08-07,Seguridad,Aceptable,Aceptable,0.9949773755656107,80.72,Índice Riesgo TI
2022-08-07,Disponibilidad,Aceptable,Aceptable,0.9988235294117647,86.76,Índice Riesgo TI
2022-08-07,Cumplimiento,Aceptable,Aceptable,1.0,73.31,Índice Riesgo TI
2022-08-07,Operacional,Aceptable,Aceptable,0.9966281173691455,83.1,Índice Riesgo TI
2022-08-07,Tecnológico,Aceptable,Aceptable,1.0,80.88,Índice Riesgo TI
2022-08-14,Seguridad,Aceptable,Aceptable,0.9812736200146484,84.0,Índice Riesgo TI
2022-08-14,Disponibilidad,Aceptable,Aceptable,0.9988235294117647,81.53,Índice Riesgo TI
2022-08-14,Cumplimiento,Aceptable,Aceptable,0.9988235294117647,77.74,Índice Riesgo TI
2022-08-14,Operacional,Aceptable,Aceptable,0.9966281173691455,80.11,Índice Riesgo TI
2022-08-14,Tecnológico,Aceptable,Aceptable,0.9721734646824565,74.94,Índice Riesgo TI
2022-08-21,Seguridad,Aceptable,Aceptable,0.9921839064495246,77.19,Índice Riesgo TI
2022-08-21,Disponibilidad,Aceptable,Aceptable,0.9869965416055334,77.44,Índice Riesgo TI
2022-08-21,Cumplimiento,Aceptable,Aceptable,0.9946010089354107,85.66,Índice Riesgo TI
2022-08-21,Operacional,Aceptable,Aceptable,0.9973688581098863,82.59,Índice Riesgo TI
2022-08-21,Tecnológico,Aceptable,Aceptable,0.9834109228764365,86.03,Índice Riesgo TI
2022-08-28,Seguridad,Aceptable,Aceptable,0.986306688797717,74.32,Índice Riesgo TI
2022-08-28,Disponibilidad,Aceptable,Aceptable,1.0,79.6,Índice Riesgo TI
2022-08-28,Cumplimiento,Aceptable,Aceptable,0.9922795803639822,86.98,Índice Riesgo TI
2022-08-28,Operacional,Aceptable,Aceptable,0.9950474295384578,75.09,Índice Riesgo TI
2022-08-28,Tecnológico,Aceptable,Aceptable,0.9736538461538461,74.12,Índice Riesgo TI
2022-09-04,Seguridad,Aceptable,Aceptable,0.989460763056597,87.37,Índice Riesgo TI
2022-09-04,Disponibilidad,Aceptable,Aceptable,0.9941378151260504,82.73,Índice Riesgo TI
2022-09-04,Cumplimiento,Aceptable,Aceptable,1.0,79.2,Índice Riesgo TI
2022-09-04,Operacional,Aceptable,Aceptable,1.0,87.75,Índice Riesgo TI
2022-09-04,Tecnológico,Aceptable,Aceptable,0.9944736842105263,75.19,Índice Riesgo TI
2022-09-11,Seguridad,Aceptable,Aceptable,0.9944736842105263,89.61,Índice Riesgo TI
2022-09-11,Disponibilidad,Aceptable,Aceptable,0.9723926112396913,89.24,Índice Riesgo TI
2022-09-11,Cumplimiento,Aceptable,Aceptable,0.9953142857142856,81.98,Índice Riesgo TI
2022-09-11,Operacional,Aceptable,Aceptable,0.99,84.93,Índice Riesgo TI
2022-09-11,Tecnológico,Aceptable,Aceptable,0.9994736842105263,87.29,Índice Riesgo TI
2022-09-18,Seguridad,Aceptable,Aceptable,0.9681274297232637,81.12,Índice Riesgo TI
2022-09-18,Disponibilidad,Aceptable,Aceptable,0.9834360895005608,77.06,Índice Riesgo TI
2022-09-18,Cumplimiento,Aceptable,Aceptable,0.9884360895005608,78.34,Índice Riesgo TI
2022-09-18,Operacional,Aceptable,Aceptable,0.966692499756971,75.36,Índice Riesgo TI
2022-09-18,Tecnológico,Aceptable,Aceptable,0.9837821916280255,74.73,Índice Riesgo TI
2022-09-25,Seguridad,Aceptable,Aceptable,0.987460763056597,88.56,Índice Riesgo TI
2022-09-25,Disponibilidad,Aceptable,Aceptable,0.9940642857142856,76.59,Índice Riesgo TI
2022-09-25,Cumplimiento,Aceptable,Aceptable,1.0,77.95,Índice Riesgo TI
2022-09-25,Operacional,Aceptable,Aceptable,0.9957142857142857,77.48,Índice Riesgo TI
2022-09-25,Tecnológico,Aceptable,Aceptable,0.9910488582946922,75.59,Índice Riesgo TI
2022-10-02,Seguridad,Aceptable,Aceptable,0.9944736842105263,88.57,Índice Riesgo TI
2022-10-02,Disponibilidad,Aceptable,Aceptable,0.9946,89.49,Índice Riesgo TI
2022-10-02,Cumplimiento,Aceptable,Aceptable,0.9996,87.84,Índice Riesgo TI
2022-10-02,Operacional,Aceptable,Aceptable,0.9887694228338941,75.35,Índice Riesgo TI
2022-10-02,Tecnológico,Aceptable,Aceptable,0.9994736842105263,80.38,Índice Riesgo TI
2022-10-09,Seguridad,Aceptable,Aceptable,0.9907940963899303,83.4,Índice Riesgo TI
2022-10-09,Disponibilidad,Aceptable,Aceptable,0.96,86.45,Índice Riesgo TI
2022-10-09,Cumplimiento,Aceptable,Aceptable,0.9996,82.79,Índice Riesgo TI
2022-10-09,Operacional,Aceptable,Aceptable,0.9887694228338941,88.58,Índice Riesgo TI
2022-10-09,Tecnológico,Aceptable,Aceptable,0.9994736842105263,78.53,Índice Riesgo TI
2022-10-16,Seguridad,Aceptable,Aceptable,1.0,79.26,Índice Riesgo TI
2022-10-16,Disponibilidad,Aceptable,Aceptable,0.9777259445730246,81.93,Índice Riesgo TI
2022-10-16,Cumplimiento,Aceptable,Aceptable,0.9996,85.13,Índice Riesgo TI
2022-10-16,Operacional,Aceptable,Aceptable,0.995,86.41,Índice Riesgo TI
2022-10-16,Tecnológico,Aceptable,Aceptable,0.9727821916280255,77.65,Índice Riesgo TI
2022-10-23,Seguridad,Aceptable,Aceptable,0.9944736842105263,84.29,Índice Riesgo TI
2022-10-23,Disponibilidad,Excelente,Excelente,0.91,90.36,Índice Riesgo TI
2022-10-23,Cumplimiento,Aceptable,Aceptable,0.9996,81.92,Índice Riesgo TI
2022-10-23,Operacional,Aceptable,Aceptable,1.0,81.51,Índice Riesgo TI
2022-10-23,Tecnológico,Aceptable,Aceptable,0.9894736842105263,76.51,Índice Riesgo TI
2022-10-30,Seguridad,Aceptable,Aceptable,0.97,86.85,Índice Riesgo TI
2022-10-30,Disponibilidad,Aceptable,Aceptable,0.9946,87.96,Índice Riesgo TI
2022-10-30,Cumplimiento,Aceptable,Aceptable,0.9996,79.63,Índice Riesgo TI
2022-10-30,Operacional,Aceptable,Aceptable,0.995,81.68,Índice Riesgo TI
2022-10-30,Tecnológico,Aceptable,Aceptable,0.9894736842105263,79.38,Índice Riesgo TI
2022-11-06,Seguridad,Aceptable,Aceptable,0.9973085074174992,76.05,Índice Riesgo TI
2022-11-06,Disponibilidad,Aceptable,Aceptable,0.9719333333333333,81.11,Índice Riesgo TI
2022-11-06,Cumplimiento,Aceptable,Aceptable,0.9769333333333333,80.87,Índice Riesgo TI
2022-11-06,Operacional,Aceptable,Aceptable,0.9910908514053227,76.8,Índice Riesgo TI
2022-11-06,Tecnológico,Aceptable,Aceptable,1.0,77.66,Índice Riesgo TI
2022-11-13,Seguridad,Aceptable,Aceptable,0.9958085074174993,82.59,Índice Riesgo TI
2022-11-13,Disponibilidad,Aceptable,Aceptable,0.9822140398111199,80.6,Índice Riesgo TI
2022-11-13,Cumplimiento,Aceptable,Aceptable,0.9822140398111199,81.64,Índice Riesgo TI
2022-11-13,Operacional,Aceptable,Aceptable,0.9916666666666667,80.1,Índice Riesgo TI
2022-11-13,Tecnológico,Aceptable,Aceptable,0.9873085074174992,87.03,Índice Riesgo TI
2022-11-20,Seguridad,Aceptable,Aceptable,0.9884989836079754,78.18,Índice Riesgo TI
2022-11-20,Disponibilidad,Aceptable,Aceptable,0.9930139283283996,78.67,Índice Riesgo TI
2022-11-20,Cumplimiento,Aceptable,Aceptable,0.9891238095238095,81.29,Índice Riesgo TI
2022-11-20,Operacional,Aceptable,Aceptable,1.0,79.43,Índice Riesgo TI
2022-11-20,Tecnológico,Excelente,Excelente,0.99,90.18,Índice Riesgo TI
2022-11-27,Seguridad,Aceptable,Aceptable,0.9928323169413088,75.77,Índice Riesgo TI
2022-11-27,Disponibilidad,Excelente,Excelente,0.9885294117647058,90.65,Índice Riesgo TI
2022-11-27,Cumplimiento,Aceptable,Aceptable,0.9718471539263311,78.85,Índice Riesgo TI
2022-11-27,Operacional,Aceptable,Aceptable,0.9686904761904762,81.97,Índice Riesgo TI
2022-11-27,Tecnológico,Aceptable,Aceptable,0.98,88.63,Índice Riesgo TI
2022-12-04,Seguridad,Excelente,Excelente,0.99,90.3,Índice Riesgo TI
2022-12-04,Disponibilidad,Aceptable,Aceptable,0.9945943097997894,80.36,Índice Riesgo TI
2022-12-04,Cumplimiento,Aceptable,Aceptable,0.9845943097997893,84.63,Índice Riesgo TI
2022-12-04,Operacional,Aceptable,Aceptable,0.97,84.87,Índice Riesgo TI
2022-12-04,Tecnológico,Aceptable,Aceptable,0.9761904761904762,79.02,Índice Riesgo TI
2022-12-11,Seguridad,Aceptable,Aceptable,0.9903174603174603,78.91,Índice Riesgo TI
2022-12-11,Disponibilidad,Aceptable,Aceptable,0.9772370592072446,78.95,Índice Riesgo TI
2022-12-11,Cumplimiento,Aceptable,Aceptable,0.9805983428511369,82.85,Índice Riesgo TI
2022-12-11,Operacional,Aceptable,Aceptable,0.9781555323936206,77.15,Índice Riesgo TI
2022-12-11,Tecnológico,Aceptable,Aceptable,0.9888888888888888,76.18,Índice Riesgo TI
2022-12-18,Seguridad,Aceptable,Aceptable,0.9822222222222221,84.61,Índice Riesgo TI
2022-12-18,Disponibilidad,Aceptable,Aceptable,0.99,77.81,Índice Riesgo TI
2022-12-18,Cumplimiento,Aceptable,Aceptable,0.9845943097997893,80.8,Índice Riesgo TI
2022-12-18,Operacional,Aceptable,Aceptable,1.0,76.62,Índice Riesgo TI
2022-12-18,Tecnológico,Aceptable,Aceptable,0.9844444444444445,81.95,Índice Riesgo TI
2022-12-25,Seguridad,Excelente,Excelente,0.9101111111111111,90.44,Índice Riesgo TI
2022-12-25,Disponibilidad,Aceptable,Aceptable,0.98,76.11,Índice Riesgo TI
2022-12-25,Cumplimiento,Aceptable,Aceptable,0.9333084877786731,83.73,Índice Riesgo TI
2022-12-25,Operacional,Aceptable,Aceptable,0.9836852188906984,86.97,Índice Riesgo TI
2022-12-25,Tecnológico,Aceptable,Aceptable,0.987979797979798,88.26,Índice Riesgo TI
2023-01-01,Seguridad,Aceptable,Aceptable,0.9565952380952382,82.93,Índice Riesgo TI
2023-01-01,Disponibilidad,Aceptable,Aceptable,1.0,81.79,Índice Riesgo TI
2023-01-01,Cumplimiento,Aceptable,Aceptable,0.9688235294117646,87.73,Índice Riesgo TI
2023-01-01,Operacional,Aceptable,Aceptable,0.9977619047619047,76.95,Índice Riesgo TI
2023-01-01,Tecnológico,Excelente,Excelente,0.9172380952380952,91.57,Índice Riesgo TI
2023-01-08,Seguridad,Aceptable,Aceptable,0.9829803921568627,76.84,Índice Riesgo TI
2023-01-08,Disponibilidad,Aceptable,Aceptable,0.99,82.41,Índice Riesgo TI
2023-01-08,Cumplimiento,Aceptable,Aceptable,0.9897303921568628,79.0,Índice Riesgo TI
2023-01-08,Operacional,Aceptable,Aceptable,1.0,84.66,Índice Riesgo TI
2023-01-08,Tecnológico,Aceptable,Aceptable,0.9918568627450981,80.72,Índice Riesgo TI
2023-01-15,Seguridad,Aceptable,Aceptable,0.995,80.51,Índice Riesgo TI
2023-01-15,Disponibilidad,Aceptable,Aceptable,0.9376013071895425,89.29,Índice Riesgo TI
2023-01-15,Cumplimiento,Aceptable,Aceptable,0.9171568627450979,80.73,Índice Riesgo TI
2023-01-15,Operacional,Aceptable,Aceptable,0.9798235294117648,78.67,Índice Riesgo TI
2023-01-15,Tecnológico,Aceptable,Aceptable,0.9918568627450981,80.62,Índice Riesgo TI
2023-01-22,Seguridad,Excelente,Excelente,0.9252696078431373,91.55,Índice Riesgo TI
2023-01-22,Disponibilidad,Aceptable,Aceptable,0.9884182031021364,79.61,Índice Riesgo TI
2023-01-22,Cumplimiento,Aceptable,Aceptable,0.9967515364354697,77.18,Índice Riesgo TI
2023-01-22,Operacional,Excelente,Excelente,0.8684053263096283,91.01,Índice Riesgo TI
2023-01-22,Tecnológico,Aceptable,Aceptable,0.9655,76.09,Índice Riesgo TI
2023-01-29,Seguridad,Aceptable,Aceptable,0.989765906567084,81.36,Índice Riesgo TI
2023-01-29,Disponibilidad,Aceptable,Aceptable,0.9655,83.3,Índice Riesgo TI
2023-01-29,Cumplimiento,Aceptable,Aceptable,0.9232057848014827,87.45,Índice Riesgo TI
2023-01-29,Operacional,Aceptable,Aceptable,0.9713018207282913,87.38,Índice Riesgo TI
2023-01-29,Tecnológico,Aceptable,Aceptable,0.9814999999999999,77.64,Índice Riesgo TI
2023-02-05,Seguridad,Excelente,Excelente,0.9299166666666668,91.59,Índice Riesgo TI
2023-02-05,Disponibilidad,Aceptable,Aceptable,0.99,79.16,Índice Riesgo TI
2023-02-05,Cumplimiento,Aceptable,Aceptable,0.995,77.48,Índice Riesgo TI
2023-02-05,Operacional,Aceptable,Aceptable,0.9861269841269842,88.6,Índice Riesgo TI
2023-02-05,Tecnológico,Aceptable,Aceptable,0.9930482170036964,79.23,Índice Riesgo TI
2023-02-12,Seguridad,Aceptable,Aceptable,0.9674166666666666,86.02,Índice Riesgo TI
2023-02-12,Disponibilidad,Aceptable,Aceptable,1.0,83.64,Índice Riesgo TI
2023-02-12,Cumplimiento,Aceptable,Aceptable,0.9968574294738839,88.87,Índice Riesgo TI
2023-02-12,Operacional,Aceptable,Aceptable,0.9945466026555946,78.12,Índice Riesgo TI
2023-02-12,Tecnológico,Aceptable,Aceptable,0.9914678355323068,85.43,Índice Riesgo TI
2023-02-19,Seguridad,Aceptable,Aceptable,0.9812237298401844,85.02,Índice Riesgo TI
2023-02-19,Disponibilidad,Aceptable,Aceptable,0.9909422247955213,80.46,Índice Riesgo TI
2023-02-19,Cumplimiento,Excelente,Excelente,0.97,90.99,Índice Riesgo TI
2023-02-19,Operacional,Aceptable,Aceptable,0.9931644470177435,84.25,Índice Riesgo TI
2023-02-19,Tecnológico,Excelente,Excelente,0.9561333333333334,91.28,Índice Riesgo TI
2023-02-26,Seguridad,Aceptable,Aceptable,0.986,84.71,Índice Riesgo TI
2023-02-26,Disponibilidad,Aceptable,Aceptable,0.9886666666666667,85.33,Índice Riesgo TI
2023-02-26,Cumplimiento,Excelente,Excelente,0.8532440476190477,91.91,Índice Riesgo TI
2023-02-26,Operacional,Aceptable,Aceptable,0.99,85.85,Índice Riesgo TI
2023-02-26,Tecnológico,Excelente,Excelente,0.95,91.8,Índice Riesgo TI
2023-03-05,Seguridad,Aceptable,Aceptable,0.977390396506851,83.17,Índice Riesgo TI
2023-03-05,Disponibilidad,Aceptable,Aceptable,0.981629935988928,86.09,Índice Riesgo TI
2023-03-05,Cumplimiento,Aceptable,Aceptable,0.9904119217652183,85.94,Índice Riesgo TI
2023-03-05,Operacional,Aceptable,Aceptable,0.9912132693222613,83.85,Índice Riesgo TI
2023-03-05,Tecnológico,Aceptable,Aceptable,0.9781345021989735,83.72,Índice Riesgo TI
