fecha,kpi,tipo,valor
2022-09-29,Disponibilidad Servicios,Historico,98.9855
2022-09-30,Disponibilidad Servicios,Historico,99.5537
2022-10-01,Disponibilidad Servicios,Historico,99.2158
2022-10-02,Disponibilidad Servicios,Historico,98.7266
2022-10-03,Disponibilidad Servicios,Historico,99.4733
2022-10-04,Disponibilidad Servicios,Historico,98.7851
2022-10-05,Disponibilidad Servicios,Historico,99.6624
2022-10-06,Disponibilidad Servicios,Historico,99.0885
2022-10-07,Disponibilidad Servicios,Historico,98.5578
2022-10-08,Disponibilidad Servicios,Historico,98.575
2022-10-09,Disponibilidad Servicios,Historico,99.7457
2022-10-10,Disponibilidad Servicios,Historico,98.8233
2022-10-11,Disponibilidad Servicios,Historico,99.3632
2022-10-12,Disponibilidad Servicios,Historico,99.4241
2022-10-13,Disponibilidad Servicios,Historico,99.5598
2022-10-14,Disponibilidad Servicios,Historico,99.8774
2022-10-15,Disponibilidad Servicios,Historico,99.0447
2022-10-16,Disponibilidad Servicios,Historico,98.7205
2022-10-17,Disponibilidad Servicios,Historico,98.7551
2022-10-18,Disponibilidad Servicios,Historico,98.8017
2022-10-19,Disponibilidad Servicios,Historico,99.3091
2022-10-20,Disponibilidad Servicios,Historico,99.2762
2022-10-21,Disponibilidad Servicios,Historico,99.0494
2022-10-22,Disponibilidad Servicios,Historico,99.7684
2022-10-23,Disponibilidad Servicios,Historico,99.0539
2022-10-24,Disponibilidad Servicios,Historico,98.6871
2022-10-25,Disponibilidad Servicios,Historico,99.6951
2022-10-26,Disponibilidad Servicios,Historico,98.7009
2022-10-27,Disponibilidad Servicios,Historico,99.3514
2022-10-28,Disponibilidad Servicios,Historico,99.1179
2022-10-29,Disponibilidad Servicios,Historico,99.786
2022-10-30,Disponibilidad Servicios,Historico,99.2941
2022-10-31,Disponibilidad Servicios,Historico,99.4755
2022-11-01,Disponibilidad Servicios,Historico,99.1163
2022-11-02,Disponibilidad Servicios,Historico,98.7688
2022-11-03,Disponibilidad Servicios,Historico,98.5361
2022-11-04,Disponibilidad Servicios,Historico,98.6008
2022-11-05,Disponibilidad Servicios,Historico,99.7295
2022-11-06,Disponibilidad Servicios,Historico,99.4857
2022-11-07,Disponibilidad Servicios,Historico,99.0708
2022-11-08,Disponibilidad Servicios,Historico,95.5807
2022-11-09,Disponibilidad Servicios,Historico,99.3833
2022-11-10,Disponibilidad Servicios,Historico,99.8212
2022-11-11,Disponibilidad Servicios,Historico,99.9071
2022-11-12,Disponibilidad Servicios,Historico,98.5386
2022-11-13,Disponibilidad Servicios,Historico,98.8856
2022-11-14,Disponibilidad Servicios,Historico,99.4462
2022-11-15,Disponibilidad Servicios,Historico,98.5706
2022-11-16,Disponibilidad Servicios,Historico,99.146
2022-11-17,Disponibilidad Servicios,Historico,98.8303
2022-11-18,Disponibilidad Servicios,Historico,99.1879
2022-11-19,Disponibilidad Servicios,Historico,99.7396
2022-11-20,Disponibilidad Servicios,Historico,98.8955
2022-11-21,Disponibilidad Servicios,Historico,99.9012
2022-11-22,Disponibilidad Servicios,Historico,99.1449
2022-11-23,Disponibilidad Servicios,Historico,99.634
2022-11-24,Disponibilidad Servicios,Historico,98.8059
2022-11-25,Disponibilidad Servicios,Historico,99.4002
2022-11-26,Disponibilidad Servicios,Historico,99.8628
2022-11-27,Disponibilidad Servicios,Historico,98.7691
2022-11-28,Disponibilidad Servicios,Historico,99.3659
2022-11-29,Disponibilidad Servicios,Historico,99.1803
2022-11-30,Disponibilidad Servicios,Historico,98.7582
2022-12-01,Disponibilidad Servicios,Historico,98.7413
2022-12-02,Disponibilidad Servicios,Historico,99.2493
2022-12-03,Disponibilidad Servicios,Historico,99.665
2022-12-04,Disponibilidad Servicios,Historico,99.2436
2022-12-05,Disponibilidad Servicios,Historico,99.8757
2022-12-06,Disponibilidad Servicios,Historico,99.175
2022-12-07,Disponibilidad Servicios,Historico,99.1831
2022-12-08,Disponibilidad Servicios,Historico,99.205
2022-12-09,Disponibilidad Servicios,Historico,98.5223
2022-12-10,Disponibilidad Servicios,Historico,97.6269
2022-12-11,Disponibilidad Servicios,Historico,99.6286
2022-12-12,Disponibilidad Servicios,Historico,98.8638
2022-12-13,Disponibilidad Servicios,Historico,99.0764
2022-12-14,Disponibilidad Servicios,Historico,99.0817
2022-12-15,Disponibilidad Servicios,Historico,99.643
2022-12-16,Disponibilidad Servicios,Historico,98.5794
2022-12-17,Disponibilidad Servicios,Historico,98.5063
2022-12-18,Disponibilidad Servicios,Historico,98.6225
2022-12-19,Disponibilidad Servicios,Historico,99.5528
2022-12-20,Disponibilidad Servicios,Historico,99.5904
2022-12-21,Disponibilidad Servicios,Historico,98.8583
2022-12-22,Disponibilidad Servicios,Historico,99.1258
2022-12-23,Disponibilidad Servicios,Historico,98.8274
2022-12-24,Disponibilidad Servicios,Historico,99.8932
2022-12-25,Disponibilidad Servicios,Historico,98.8524
2022-12-26,Disponibilidad Servicios,Historico,99.0937
2022-12-27,Disponibilidad Servicios,Historico,99.6064
2022-12-28,Disponibilidad Servicios,Historico,98.5254
2022-12-29,Disponibilidad Servicios,Historico,99.7772
2022-12-30,Disponibilidad Servicios,Historico,99.5053
2022-12-31,Disponibilidad Servicios,Historico,99.2953
2023-01-01,Disponibilidad Servicios,Historico,99.6199
2023-01-02,Disponibilidad Servicios,Historico,99.5529
2023-01-03,Disponibilidad Servicios,Historico,99.4617
2023-01-04,Disponibilidad Servicios,Historico,99.7373
2023-01-05,Disponibilidad Servicios,Historico,99.0448
2023-01-06,Disponibilidad Servicios,Historico,99.4937
2023-01-07,Disponibilidad Servicios,Historico,98.6006
2023-01-08,Disponibilidad Servicios,Historico,99.2247
2023-01-09,Disponibilidad Servicios,Historico,92.7185
2023-01-10,Disponibilidad Servicios,Historico,98.9408
2023-01-11,Disponibilidad Servicios,Historico,99.5366
2023-01-12,Disponibilidad Servicios,Historico,98.6455
2023-01-13,Disponibilidad Servicios,Historico,99.1919
2023-01-14,Disponibilidad Servicios,Historico,96.983
2023-01-15,Disponibilidad Servicios,Historico,99.6993
2023-01-16,Disponibilidad Servicios,Historico,98.9431
2023-01-17,Disponibilidad Servicios,Historico,99.6379
2023-01-18,Disponibilidad Servicios,Historico,99.4131
2023-01-19,Disponibilidad Servicios,Historico,99.288
2023-01-20,Disponibilidad Servicios,Historico,99.9066
2023-01-21,Disponibilidad Servicios,Historico,99.8499
2023-01-22,Disponibilidad Servicios,Historico,98.5459
2023-01-23,Disponibilidad Servicios,Historico,99.5585
2023-01-24,Disponibilidad Servicios,Historico,99.1519
2023-01-25,Disponibilidad Servicios,Historico,99.8283
2023-01-26,Disponibilidad Servicios,Historico,99.6019
2023-01-27,Disponibilidad Servicios,Historico,92.1915
2023-01-28,Disponibilidad Servicios,Historico,99.0471
2023-01-29,Disponibilidad Servicios,Historico,99.8723
2023-01-30,Disponibilidad Servicios,Historico,98.5323
2023-01-31,Disponibilidad Servicios,Historico,99.7128
2023-02-01,Disponibilidad Servicios,Historico,99.2137
2023-02-02,Disponibilidad Servicios,Historico,99.6632
2023-02-03,Disponibilidad Servicios,Historico,99.509
2023-02-04,Disponibilidad Servicios,Historico,99.9373
2023-02-05,Disponibilidad Servicios,Historico,96.3704
2023-02-06,Disponibilidad Servicios,Historico,98.9964
2023-02-07,Disponibilidad Servicios,Historico,99.3468
2023-02-08,Disponibilidad Servicios,Historico,98.552
2023-02-09,Disponibilidad Servicios,Historico,99.8193
2023-02-10,Disponibilidad Servicios,Historico,99.547
2023-02-11,Disponibilidad Servicios,Historico,99.455
2023-02-12,Disponibilidad Servicios,Historico,99.2814
2023-02-13,Disponibilidad Servicios,Historico,93.5218
2023-02-14,Disponibilidad Servicios,Historico,98.7418
2023-02-15,Disponibilidad Servicios,Historico,99.7777
2023-02-16,Disponibilidad Servicios,Historico,99.6653
2023-02-17,Disponibilidad Servicios,Historico,99.9183
2023-02-18,Disponibilidad Servicios,Historico,95.1457
2023-02-19,Disponibilidad Servicios,Historico,99.8025
2023-02-20,Disponibilidad Servicios,Historico,99.4115
2023-02-21,Disponibilidad Servicios,Historico,99.6958
2023-02-22,Disponibilidad Servicios,Historico,99.8843
2023-02-23,Disponibilidad Servicios,Historico,99.4107
2023-02-24,Disponibilidad Servicios,Historico,98.761
2023-02-25,Disponibilidad Servicios,Historico,99.5049
2023-02-26,Disponibilidad Servicios,Historico,99.2276
2023-02-27,Disponibilidad Servicios,Historico,99.6087
2023-02-28,Disponibilidad Servicios,Historico,98.8209
2023-03-01,Disponibilidad Servicios,Historico,99.3281
2023-03-02,Disponibilidad Servicios,Historico,98.8777
2023-03-03,Disponibilidad Servicios,Historico,98.5713
2023-03-04,Disponibilidad Servicios,Historico,99.44
2023-03-05,Disponibilidad Servicios,Historico,98.7702
2023-03-06,Disponibilidad Servicios,Historico,99.4761
2023-03-07,Disponibilidad Servicios,Historico,98.5128
2023-03-08,Disponibilidad Servicios,Historico,99.2733
2023-03-09,Disponibilidad Servicios,Historico,98.9347
2023-03-10,Disponibilidad Servicios,Historico,98.911
2023-03-11,Disponibilidad Servicios,Historico,96.7218
2023-03-12,Disponibilidad Servicios,Historico,99.4031
2023-03-13,Disponibilidad Servicios,Historico,99.3298
2023-03-14,Disponibilidad Servicios,Historico,99.7998
2023-03-15,Disponibilidad Servicios,Historico,99.0979
2023-03-16,Disponibilidad Servicios,Historico,99.522
2023-03-17,Disponibilidad Servicios,Historico,99.7879
2023-03-18,Disponibilidad Servicios,Historico,98.9965
2023-03-19,Disponibilidad Servicios,Historico,99.0397
2023-03-20,Disponibilidad Servicios,Historico,99.5981
2023-03-21,Disponibilidad Servicios,Historico,99.5171
2023-03-22,Disponibilidad Servicios,Historico,98.5493
2023-03-23,Disponibilidad Servicios,Historico,99.391
2023-03-24,Disponibilidad Servicios,Historico,98.7005
2023-03-25,Disponibilidad Servicios,Historico,99.4563
2023-03-26,Disponibilidad Servicios,Historico,99.5832
2023-03-27,Disponibilidad Servicios,Historico,98.5411
2023-03-28,Disponibilidad Servicios,Historico,96.1871
2023-03-29,Disponibilidad Servicios,Historico,99.4217
2023-03-30,Disponibilidad Servicios,Historico,99.022
2023-03-31,Disponibilidad Servicios,Historico,99.3918
2023-04-01,Disponibilidad Servicios,Historico,98.605
2023-04-02,Disponibilidad Servicios,Historico,98.9473
2023-04-03,Disponibilidad Servicios,Historico,98.6257
2023-04-04,Disponibilidad Servicios,Historico,94.5353
2023-04-05,Disponibilidad Servicios,Historico,99.6245
2023-04-06,Disponibilidad Servicios,Historico,99.0611
2023-04-07,Disponibilidad Servicios,Historico,98.954
2023-04-08,Disponibilidad Servicios,Historico,99.7415
2023-04-09,Disponibilidad Servicios,Historico,99.198
2023-04-10,Disponibilidad Servicios,Historico,99.0408
2023-04-11,Disponibilidad Servicios,Historico,99.0271
2023-04-12,Disponibilidad Servicios,Historico,98.6695
2023-04-13,Disponibilidad Servicios,Historico,99.8789
2023-04-14,Disponibilidad Servicios,Historico,99.5121
2023-04-15,Disponibilidad Servicios,Historico,98.7335
2023-04-16,Disponibilidad Servicios,Historico,98.5004
2023-04-17,Disponibilidad Servicios,Historico,99.907
2023-04-18,Disponibilidad Servicios,Historico,99.4568
2023-04-19,Disponibilidad Servicios,Historico,99.5519
2023-04-20,Disponibilidad Servicios,Historico,99.8853
2023-04-21,Disponibilidad Servicios,Historico,99.8279
2023-04-22,Disponibilidad Servicios,Historico,99.2565
2023-04-23,Disponibilidad Servicios,Historico,99.2936
2023-04-24,Disponibilidad Servicios,Historico,99.5579
2023-04-25,Disponibilidad Servicios,Historico,99.032
2023-04-26,Disponibilidad Servicios,Historico,98.6012
2023-04-27,Disponibilidad Servicios,Historico,98.9381
2023-04-28,Disponibilidad Servicios,Historico,95.4866
2023-04-29,Disponibilidad Servicios,Historico,99.0912
2023-04-30,Disponibilidad Servicios,Historico,98.7434
2023-05-01,Disponibilidad Servicios,Historico,99.4331
2023-05-02,Disponibilidad Servicios,Historico,98.7891
2023-05-03,Disponibilidad Servicios,Historico,98.7531
2023-05-04,Disponibilidad Servicios,Historico,98.5671
2023-05-05,Disponibilidad Servicios,Historico,99.7793
2023-05-06,Disponibilidad Servicios,Historico,99.8744
2023-05-07,Disponibilidad Servicios,Historico,98.5275
2023-05-08,Disponibilidad Servicios,Historico,98.6496
2023-05-09,Disponibilidad Servicios,Historico,99.5923
2023-05-10,Disponibilidad Servicios,Historico,99.5868
2023-05-11,Disponibilidad Servicios,Historico,99.0485
2023-05-12,Disponibilidad Servicios,Historico,99.6767
2023-05-13,Disponibilidad Servicios,Historico,99.7503
2023-05-14,Disponibilidad Servicios,Historico,99.7406
2023-05-15,Disponibilidad Servicios,Historico,98.6803
2023-05-16,Disponibilidad Servicios,Historico,99.1594
2023-05-17,Disponibilidad Servicios,Historico,99.2659
2023-05-18,Disponibilidad Servicios,Historico,99.1207
2023-05-19,Disponibilidad Servicios,Historico,99.8938
2023-05-20,Disponibilidad Servicios,Historico,98.9758
2023-05-21,Disponibilidad Servicios,Historico,99.142
2023-05-22,Disponibilidad Servicios,Historico,99.0089
2023-05-23,Disponibilidad Servicios,Historico,98.9923
2023-05-24,Disponibilidad Servicios,Historico,99.5811
2023-05-25,Disponibilidad Servicios,Historico,98.9554
2023-05-26,Disponibilidad Servicios,Historico,99.2602
2023-05-27,Disponibilidad Servicios,Historico,98.654
2023-05-28,Disponibilidad Servicios,Historico,99.4625
2023-05-29,Disponibilidad Servicios,Historico,98.5946
2023-05-30,Disponibilidad Servicios,Historico,98.7882
2023-05-31,Disponibilidad Servicios,Historico,96.6116
2023-06-01,Disponibilidad Servicios,Historico,98.6661
2023-06-02,Disponibilidad Servicios,Historico,99.4659
2023-06-03,Disponibilidad Servicios,Historico,98.7429
2023-06-04,Disponibilidad Servicios,Historico,98.671
2023-06-05,Disponibilidad Servicios,Historico,98.8751
2023-06-06,Disponibilidad Servicios,Historico,98.638
2023-06-07,Disponibilidad Servicios,Historico,96.8836
2023-06-08,Disponibilidad Servicios,Historico,99.5785
2023-06-09,Disponibilidad Servicios,Historico,99.8482
2023-06-10,Disponibilidad Servicios,Historico,99.2401
2023-06-11,Disponibilidad Servicios,Historico,98.6876
2023-06-12,Disponibilidad Servicios,Historico,99.8628
2023-06-13,Disponibilidad Servicios,Historico,98.5477
2023-06-14,Disponibilidad Servicios,Historico,98.7385
2023-06-15,Disponibilidad Servicios,Historico,99.063
2023-06-16,Disponibilidad Servicios,Historico,99.7178
2023-06-17,Disponibilidad Servicios,Historico,99.3116
2023-06-18,Disponibilidad Servicios,Historico,98.6276
2023-06-19,Disponibilidad Servicios,Historico,99.7629
2023-06-20,Disponibilidad Servicios,Historico,98.8964
2023-06-21,Disponibilidad Servicios,Historico,98.6268
2023-06-22,Disponibilidad Servicios,Historico,98.7229
2023-06-23,Disponibilidad Servicios,Historico,98.9686
2023-06-24,Disponibilidad Servicios,Historico,99.3293
2023-06-25,Disponibilidad Servicios,Historico,98.5062
2023-06-26,Disponibilidad Servicios,Historico,99.7609
2023-06-27,Disponibilidad Servicios,Historico,99.8613
2023-06-28,Disponibilidad Servicios,Historico,99.8595
2023-06-29,Disponibilidad Servicios,Historico,99.7279
2023-06-30,Disponibilidad Servicios,Historico,99.1294
2023-07-01,Disponibilidad Servicios,Historico,99.5336
2023-07-02,Disponibilidad Servicios,Historico,98.6973
2023-07-03,Disponibilidad Servicios,Historico,98.9438
2023-07-04,Disponibilidad Servicios,Historico,99.5683
2023-07-05,Disponibilidad Servicios,Historico,99.537
2023-07-06,Disponibilidad Servicios,Historico,94.1909
2023-07-07,Disponibilidad Servicios,Historico,99.0934
2023-07-08,Disponibilidad Servicios,Historico,99.8848
2023-07-09,Disponibilidad Servicios,Historico,98.7538
2023-07-10,Disponibilidad Servicios,Historico,99.8278
2023-07-11,Disponibilidad Servicios,Historico,99.6863
2023-07-12,Disponibilidad Servicios,Historico,99.8849
2023-07-13,Disponibilidad Servicios,Historico,99.9477
2023-07-14,Disponibilidad Servicios,Historico,99.5514
2023-07-15,Disponibilidad Servicios,Historico,99.0216
2023-07-16,Disponibilidad Servicios,Historico,99.6784
2023-07-17,Disponibilidad Servicios,Historico,98.6577
2023-07-18,Disponibilidad Servicios,Historico,99.5029
2023-07-19,Disponibilidad Servicios,Historico,98.9916
2023-07-20,Disponibilidad Servicios,Historico,99.36
2023-07-21,Disponibilidad Servicios,Historico,98.7651
2023-07-22,Disponibilidad Servicios,Historico,93.295
2023-07-23,Disponibilidad Servicios,Historico,99.54
2023-07-24,Disponibilidad Servicios,Historico,92.8586
2023-07-25,Disponibilidad Servicios,Historico,98.9909
2023-07-26,Disponibilidad Servicios,Historico,99.3713
2023-07-27,Disponibilidad Servicios,Historico,99.5626
2023-07-28,Disponibilidad Servicios,Historico,99.5664
2023-07-29,Disponibilidad Servicios,Historico,98.8963
2023-07-30,Disponibilidad Servicios,Historico,99.6753
2023-07-31,Disponibilidad Servicios,Historico,98.6984
2023-08-01,Disponibilidad Servicios,Historico,99.3392
2023-08-02,Disponibilidad Servicios,Historico,99.525
2023-08-03,Disponibilidad Servicios,Historico,95.7707
2023-08-04,Disponibilidad Servicios,Historico,98.6082
2023-08-05,Disponibilidad Servicios,Historico,99.6167
2023-08-06,Disponibilidad Servicios,Historico,99.2744
2023-08-07,Disponibilidad Servicios,Historico,95.118
2023-08-08,Disponibilidad Servicios,Historico,99.4331
2023-08-09,Disponibilidad Servicios,Historico,99.3187
2023-08-10,Disponibilidad Servicios,Historico,97.6201
2023-08-11,Disponibilidad Servicios,Historico,98.5558
2023-08-12,Disponibilidad Servicios,Historico,98.8272
2023-08-13,Disponibilidad Servicios,Historico,99.7608
2023-08-14,Disponibilidad Servicios,Historico,98.6683
2023-08-15,Disponibilidad Servicios,Historico,98.7064
2023-08-16,Disponibilidad Servicios,Historico,98.6719
2023-08-17,Disponibilidad Servicios,Historico,99.4095
2023-08-18,Disponibilidad Servicios,Historico,99.5924
2023-08-19,Disponibilidad Servicios,Historico,99.1361
2023-08-20,Disponibilidad Servicios,Historico,99.5655
2023-08-21,Disponibilidad Servicios,Historico,99.9444
2023-08-22,Disponibilidad Servicios,Historico,92.0412
2023-08-23,Disponibilidad Servicios,Historico,99.9485
2023-08-24,Disponibilidad Servicios,Historico,99.2614
2023-08-25,Disponibilidad Servicios,Historico,99.1427
2023-08-26,Disponibilidad Servicios,Historico,99.3644
2023-08-27,Disponibilidad Servicios,Historico,99.4909
2023-08-28,Disponibilidad Servicios,Historico,99.6055
2023-08-29,Disponibilidad Servicios,Historico,98.6766
2023-08-30,Disponibilidad Servicios,Historico,99.1123
2023-08-31,Disponibilidad Servicios,Historico,99.3046
2023-09-01,Disponibilidad Servicios,Historico,98.7668
2023-09-02,Disponibilidad Servicios,Historico,99.2556
2023-09-03,Disponibilidad Servicios,Historico,99.3674
2023-09-04,Disponibilidad Servicios,Historico,94.555
2023-09-05,Disponibilidad Servicios,Historico,99.5057
2023-09-06,Disponibilidad Servicios,Historico,99.0528
2023-09-07,Disponibilidad Servicios,Historico,98.7737
2023-09-08,Disponibilidad Servicios,Historico,99.6486
2023-09-09,Disponibilidad Servicios,Historico,99.0237
2023-09-10,Disponibilidad Servicios,Historico,99.5143
2023-09-11,Disponibilidad Servicios,Historico,98.7967
2023-09-12,Disponibilidad Servicios,Historico,99.6252
2023-09-13,Disponibilidad Servicios,Historico,99.3033
2023-09-14,Disponibilidad Servicios,Historico,99.391
2023-09-15,Disponibilidad Servicios,Historico,99.1687
2023-09-16,Disponibilidad Servicios,Historico,99.6305
2023-09-17,Disponibilidad Servicios,Historico,98.6463
2023-09-18,Disponibilidad Servicios,Historico,98.5539
2023-09-19,Disponibilidad Servicios,Historico,99.8265
2023-09-20,Disponibilidad Servicios,Historico,99.6862
2023-09-21,Disponibilidad Servicios,Historico,99.6775
2023-09-22,Disponibilidad Servicios,Historico,92.8332
2023-09-23,Disponibilidad Servicios,Historico,99.2981
2023-09-24,Disponibilidad Servicios,Historico,99.3502
2023-09-25,Disponibilidad Servicios,Historico,99.4108
2023-09-26,Disponibilidad Servicios,Historico,98.6547
2023-09-27,Disponibilidad Servicios,Historico,99.0591
2023-09-28,Disponibilidad Servicios,Historico,98.5295
2023-09-29,Disponibilidad Servicios,Historico,98.5611
2023-09-30,Disponibilidad Servicios,Historico,99.8223
2023-10-01,Disponibilidad Servicios,Historico,98.7711
2023-10-02,Disponibilidad Servicios,Historico,98.757
2023-10-03,Disponibilidad Servicios,Historico,98.9285
2023-10-04,Disponibilidad Servicios,Historico,98.6913
2023-10-05,Disponibilidad Servicios,Historico,99.0271
2023-10-06,Disponibilidad Servicios,Historico,98.7506
2023-10-07,Disponibilidad Servicios,Historico,99.945
2023-10-08,Disponibilidad Servicios,Historico,98.7935
2023-10-09,Disponibilidad Servicios,Historico,99.6389
2023-10-10,Disponibilidad Servicios,Historico,99.3986
2023-10-11,Disponibilidad Servicios,Historico,99.7146
2023-10-12,Disponibilidad Servicios,Historico,99.1499
2023-10-13,Disponibilidad Servicios,Historico,94.2125
2023-10-14,Disponibilidad Servicios,Historico,99.3791
2023-10-15,Disponibilidad Servicios,Historico,98.8211
2023-10-16,Disponibilidad Servicios,Historico,99.6007
2023-10-17,Disponibilidad Servicios,Historico,99.4097
2023-10-18,Disponibilidad Servicios,Historico,98.8461
2023-10-19,Disponibilidad Servicios,Historico,99.5584
2023-10-20,Disponibilidad Servicios,Historico,99.814
2023-10-21,Disponibilidad Servicios,Historico,99.292
2023-10-22,Disponibilidad Servicios,Historico,94.4085
2023-10-23,Disponibilidad Servicios,Historico,99.9098
2023-10-24,Disponibilidad Servicios,Historico,99.6207
2023-10-25,Disponibilidad Servicios,Historico,99.8814
2023-10-26,Disponibilidad Servicios,Historico,99.2851
2023-10-27,Disponibilidad Servicios,Historico,99.2469
2023-10-28,Disponibilidad Servicios,Historico,98.6797
2023-10-29,Disponibilidad Servicios,Historico,99.0743
2023-10-30,Disponibilidad Servicios,Historico,99.1249
2023-10-31,Disponibilidad Servicios,Historico,98.5314
2023-11-01,Disponibilidad Servicios,Historico,99.409
2023-11-02,Disponibilidad Servicios,Historico,98.9344
2023-11-03,Disponibilidad Servicios,Historico,98.9009
2023-11-04,Disponibilidad Servicios,Historico,99.4588
2023-11-05,Disponibilidad Servicios,Historico,99.7659
2023-11-06,Disponibilidad Servicios,Historico,98.8816
2023-11-07,Disponibilidad Servicios,Historico,99.4255
2023-11-08,Disponibilidad Servicios,Historico,98.7552
2023-11-09,Disponibilidad Servicios,Historico,98.5181
2023-11-10,Disponibilidad Servicios,Historico,98.5817
2023-11-11,Disponibilidad Servicios,Historico,98.8979
2023-11-12,Disponibilidad Servicios,Historico,98.9109
2023-11-13,Disponibilidad Servicios,Historico,98.9377
2023-11-14,Disponibilidad Servicios,Historico,99.813
2023-11-15,Disponibilidad Servicios,Historico,98.682
2023-11-16,Disponibilidad Servicios,Historico,99.4279
2023-11-17,Disponibilidad Servicios,Historico,99.0111
2023-11-18,Disponibilidad Servicios,Historico,98.6145
2023-11-19,Disponibilidad Servicios,Historico,99.8866
2023-11-20,Disponibilidad Servicios,Historico,99.8337
2023-11-21,Disponibilidad Servicios,Historico,99.3898
2023-11-22,Disponibilidad Servicios,Historico,99.4338
2023-11-23,Disponibilidad Servicios,Historico,99.2964
2023-11-24,Disponibilidad Servicios,Historico,98.8204
2023-11-25,Disponibilidad Servicios,Historico,99.5807
2023-11-26,Disponibilidad Servicios,Historico,99.4347
2023-11-27,Disponibilidad Servicios,Historico,99.4335
2023-11-28,Disponibilidad Servicios,Historico,92.1887
2023-11-29,Disponibilidad Servicios,Historico,98.7351
2023-11-30,Disponibilidad Servicios,Historico,99.0283
2023-12-01,Disponibilidad Servicios,Historico,99.3781
2023-12-02,Disponibilidad Servicios,Historico,98.8348
2023-12-03,Disponibilidad Servicios,Historico,99.5868
2023-12-04,Disponibilidad Servicios,Historico,98.7546
2023-12-05,Disponibilidad Servicios,Historico,99.2357
2023-12-06,Disponibilidad Servicios,Historico,99.4849
2023-12-07,Disponibilidad Servicios,Historico,98.589
2023-12-08,Disponibilidad Servicios,Historico,99.2984
2023-12-09,Disponibilidad Servicios,Historico,99.2093
2023-12-10,Disponibilidad Servicios,Historico,99.5923
2023-12-11,Disponibilidad Servicios,Historico,99.4511
2023-12-12,Disponibilidad Servicios,Historico,98.529
2023-12-13,Disponibilidad Servicios,Historico,98.6428
2023-12-14,Disponibilidad Servicios,Historico,99.8465
2023-12-15,Disponibilidad Servicios,Historico,98.7339
2023-12-16,Disponibilidad Servicios,Historico,99.4859
2023-12-17,Disponibilidad Servicios,Historico,99.5261
2023-12-18,Disponibilidad Servicios,Historico,99.4193
2023-12-19,Disponibilidad Servicios,Historico,98.5135
2023-12-20,Disponibilidad Servicios,Historico,99.8287
2023-12-21,Disponibilidad Servicios,Historico,98.6111
2023-12-22,Disponibilidad Servicios,Historico,99.6173
2023-12-23,Disponibilidad Servicios,Historico,99.7286
2023-12-24,Disponibilidad Servicios,Historico,99.6342
2023-12-25,Disponibilidad Servicios,Historico,99.41
2023-12-26,Disponibilidad Servicios,Historico,94.6067
2023-12-27,Disponibilidad Servicios,Historico,98.9574
2023-12-28,Disponibilidad Servicios,Historico,98.5485
2023-12-29,Disponibilidad Servicios,Historico,99.4299
2023-12-30,Disponibilidad Servicios,Historico,99.8291
2023-12-31,Disponibilidad Servicios,Historico,98.7817
2024-01-01,Disponibilidad Servicios,Historico,99.2598
2024-01-02,Disponibilidad Servicios,Historico,99.7266
2024-01-03,Disponibilidad Servicios,Historico,99.5154
2024-01-04,Disponibilidad Servicios,Historico,99.6829
2024-01-05,Disponibilidad Servicios,Historico,99.4552
2024-01-06,Disponibilidad Servicios,Historico,99.2048
2024-01-07,Disponibilidad Servicios,Historico,99.1636
2024-01-08,Disponibilidad Servicios,Historico,99.1255
2024-01-09,Disponibilidad Servicios,Historico,99.6618
2024-01-10,Disponibilidad Servicios,Historico,99.297
2024-01-11,Disponibilidad Servicios,Historico,99.8761
2024-01-12,Disponibilidad Servicios,Historico,99.6069
2024-01-13,Disponibilidad Servicios,Historico,98.6294
2024-01-14,Disponibilidad Servicios,Historico,99.5232
2024-01-15,Disponibilidad Servicios,Historico,99.6132
2024-01-16,Disponibilidad Servicios,Historico,99.941
2024-01-17,Disponibilidad Servicios,Historico,98.9385
2024-01-18,Disponibilidad Servicios,Historico,99.6359
2024-01-19,Disponibilidad Servicios,Historico,98.8746
2024-01-20,Disponibilidad Servicios,Historico,98.7179
2024-01-21,Disponibilidad Servicios,Historico,99.3124
2024-01-22,Disponibilidad Servicios,Historico,98.8613
2024-01-23,Disponibilidad Servicios,Historico,99.4111
2024-01-24,Disponibilidad Servicios,Historico,99.8449
2024-01-25,Disponibilidad Servicios,Historico,98.5728
2024-01-26,Disponibilidad Servicios,Historico,98.907
2024-01-27,Disponibilidad Servicios,Historico,98.8788
2024-01-28,Disponibilidad Servicios,Historico,99.4546
2024-01-29,Disponibilidad Servicios,Historico,98.7438
2024-01-30,Disponibilidad Servicios,Historico,98.5802
2024-01-31,Disponibilidad Servicios,Historico,99.5803
2024-02-01,Disponibilidad Servicios,Historico,98.6704
2024-02-02,Disponibilidad Servicios,Historico,98.9694
2024-02-03,Disponibilidad Servicios,Historico,99.3466
2024-02-04,Disponibilidad Servicios,Historico,98.934
2024-02-05,Disponibilidad Servicios,Historico,99.4567
2024-02-06,Disponibilidad Servicios,Historico,98.9574
2024-02-07,Disponibilidad Servicios,Historico,99.4791
2024-02-08,Disponibilidad Servicios,Historico,98.9885
2024-02-09,Disponibilidad Servicios,Historico,99.084
2024-02-10,Disponibilidad Servicios,Historico,99.8247
2024-02-11,Disponibilidad Servicios,Historico,99.4355
