sprint,fecha_sprint,año,semana,equipo,retrospectivas_planificadas,retrospectivas_realizadas,cumplimiento_porcentaje,estado
Sprint_123,2022-05-08,2022,18,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_123,2022-05-08,2022,18,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_123,2022-05-08,2022,18,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_123,2022-05-08,2022,18,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_123,2022-05-08,2022,18,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_124,2022-05-15,2022,19,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_124,2022-05-15,2022,19,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_124,2022-05-15,2022,19,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_124,2022-05-15,2022,19,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_124,2022-05-15,2022,19,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_125,2022-05-22,2022,20,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_125,2022-05-22,2022,20,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_125,2022-05-22,2022,20,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_125,2022-05-22,2022,20,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_125,2022-05-22,2022,20,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_126,2022-05-29,2022,21,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_126,2022-05-29,2022,21,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_126,2022-05-29,2022,21,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_126,2022-05-29,2022,21,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_126,2022-05-29,2022,21,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_127,2022-06-05,2022,22,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_127,2022-06-05,2022,22,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_127,2022-06-05,2022,22,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_127,2022-06-05,2022,22,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_127,2022-06-05,2022,22,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_128,2022-06-12,2022,23,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_128,2022-06-12,2022,23,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_128,2022-06-12,2022,23,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_128,2022-06-12,2022,23,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_128,2022-06-12,2022,23,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_129,2022-06-19,2022,24,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_129,2022-06-19,2022,24,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_129,2022-06-19,2022,24,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_129,2022-06-19,2022,24,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_129,2022-06-19,2022,24,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_130,2022-06-26,2022,25,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_130,2022-06-26,2022,25,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_130,2022-06-26,2022,25,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_130,2022-06-26,2022,25,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_130,2022-06-26,2022,25,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_131,2022-07-03,2022,26,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_131,2022-07-03,2022,26,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_131,2022-07-03,2022,26,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_131,2022-07-03,2022,26,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_131,2022-07-03,2022,26,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_132,2022-07-10,2022,27,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_132,2022-07-10,2022,27,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_132,2022-07-10,2022,27,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_132,2022-07-10,2022,27,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_132,2022-07-10,2022,27,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_133,2022-07-17,2022,28,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_133,2022-07-17,2022,28,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_133,2022-07-17,2022,28,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_133,2022-07-17,2022,28,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_133,2022-07-17,2022,28,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_134,2022-07-24,2022,29,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_134,2022-07-24,2022,29,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_134,2022-07-24,2022,29,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_134,2022-07-24,2022,29,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_134,2022-07-24,2022,29,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_135,2022-07-31,2022,30,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_135,2022-07-31,2022,30,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_135,2022-07-31,2022,30,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_135,2022-07-31,2022,30,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_135,2022-07-31,2022,30,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_136,2022-08-07,2022,31,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_136,2022-08-07,2022,31,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_136,2022-08-07,2022,31,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_136,2022-08-07,2022,31,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_136,2022-08-07,2022,31,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_137,2022-08-14,2022,32,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_137,2022-08-14,2022,32,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_137,2022-08-14,2022,32,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_137,2022-08-14,2022,32,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_137,2022-08-14,2022,32,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_138,2022-08-21,2022,33,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_138,2022-08-21,2022,33,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_138,2022-08-21,2022,33,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_138,2022-08-21,2022,33,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_138,2022-08-21,2022,33,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_139,2022-08-28,2022,34,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_139,2022-08-28,2022,34,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_139,2022-08-28,2022,34,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_139,2022-08-28,2022,34,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_139,2022-08-28,2022,34,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_140,2022-09-04,2022,35,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_140,2022-09-04,2022,35,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_140,2022-09-04,2022,35,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_140,2022-09-04,2022,35,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_140,2022-09-04,2022,35,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_141,2022-09-11,2022,36,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_141,2022-09-11,2022,36,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_141,2022-09-11,2022,36,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_141,2022-09-11,2022,36,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_141,2022-09-11,2022,36,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_142,2022-09-18,2022,37,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_142,2022-09-18,2022,37,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_142,2022-09-18,2022,37,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_142,2022-09-18,2022,37,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_142,2022-09-18,2022,37,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_143,2022-09-25,2022,38,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_143,2022-09-25,2022,38,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_143,2022-09-25,2022,38,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_143,2022-09-25,2022,38,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_143,2022-09-25,2022,38,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_144,2022-10-02,2022,39,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_144,2022-10-02,2022,39,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_144,2022-10-02,2022,39,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_144,2022-10-02,2022,39,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_144,2022-10-02,2022,39,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_145,2022-10-09,2022,40,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_145,2022-10-09,2022,40,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_145,2022-10-09,2022,40,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_145,2022-10-09,2022,40,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_145,2022-10-09,2022,40,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_146,2022-10-16,2022,41,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_146,2022-10-16,2022,41,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_146,2022-10-16,2022,41,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_146,2022-10-16,2022,41,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_146,2022-10-16,2022,41,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_147,2022-10-23,2022,42,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_147,2022-10-23,2022,42,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_147,2022-10-23,2022,42,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_147,2022-10-23,2022,42,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_147,2022-10-23,2022,42,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_148,2022-10-30,2022,43,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_148,2022-10-30,2022,43,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_148,2022-10-30,2022,43,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_148,2022-10-30,2022,43,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_148,2022-10-30,2022,43,Equipo Integración,1,0,0.0,Requiere acciones
Sprint_149,2022-11-06,2022,44,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_149,2022-11-06,2022,44,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_149,2022-11-06,2022,44,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_149,2022-11-06,2022,44,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_149,2022-11-06,2022,44,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_150,2022-11-13,2022,45,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_150,2022-11-13,2022,45,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_150,2022-11-13,2022,45,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_150,2022-11-13,2022,45,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_150,2022-11-13,2022,45,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_151,2022-11-20,2022,46,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_151,2022-11-20,2022,46,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_151,2022-11-20,2022,46,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_151,2022-11-20,2022,46,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_151,2022-11-20,2022,46,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_152,2022-11-27,2022,47,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_152,2022-11-27,2022,47,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_152,2022-11-27,2022,47,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_152,2022-11-27,2022,47,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_152,2022-11-27,2022,47,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_153,2022-12-04,2022,48,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_153,2022-12-04,2022,48,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_153,2022-12-04,2022,48,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_153,2022-12-04,2022,48,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_153,2022-12-04,2022,48,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_154,2022-12-11,2022,49,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_154,2022-12-11,2022,49,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_154,2022-12-11,2022,49,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_154,2022-12-11,2022,49,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_154,2022-12-11,2022,49,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_155,2022-12-18,2022,50,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_155,2022-12-18,2022,50,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_155,2022-12-18,2022,50,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_155,2022-12-18,2022,50,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_155,2022-12-18,2022,50,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_156,2022-12-25,2022,51,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_156,2022-12-25,2022,51,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_156,2022-12-25,2022,51,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_156,2022-12-25,2022,51,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_156,2022-12-25,2022,51,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_157,2023-01-01,2023,52,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_157,2023-01-01,2023,52,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_157,2023-01-01,2023,52,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_157,2023-01-01,2023,52,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_157,2023-01-01,2023,52,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_158,2023-01-08,2023,1,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_158,2023-01-08,2023,1,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_158,2023-01-08,2023,1,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_158,2023-01-08,2023,1,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_158,2023-01-08,2023,1,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_159,2023-01-15,2023,2,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_159,2023-01-15,2023,2,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_159,2023-01-15,2023,2,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_159,2023-01-15,2023,2,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_159,2023-01-15,2023,2,Equipo Integración,1,0,0.0,Requiere acciones
Sprint_160,2023-01-22,2023,3,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_160,2023-01-22,2023,3,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_160,2023-01-22,2023,3,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_160,2023-01-22,2023,3,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_160,2023-01-22,2023,3,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_161,2023-01-29,2023,4,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_161,2023-01-29,2023,4,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_161,2023-01-29,2023,4,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_161,2023-01-29,2023,4,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_161,2023-01-29,2023,4,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_162,2023-02-05,2023,5,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_162,2023-02-05,2023,5,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_162,2023-02-05,2023,5,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_162,2023-02-05,2023,5,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_162,2023-02-05,2023,5,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_163,2023-02-12,2023,6,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_163,2023-02-12,2023,6,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_163,2023-02-12,2023,6,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_163,2023-02-12,2023,6,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_163,2023-02-12,2023,6,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_164,2023-02-19,2023,7,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_164,2023-02-19,2023,7,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_164,2023-02-19,2023,7,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_164,2023-02-19,2023,7,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_164,2023-02-19,2023,7,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_165,2023-02-26,2023,8,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_165,2023-02-26,2023,8,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_165,2023-02-26,2023,8,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_165,2023-02-26,2023,8,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_165,2023-02-26,2023,8,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_166,2023-03-05,2023,9,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_166,2023-03-05,2023,9,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_166,2023-03-05,2023,9,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_166,2023-03-05,2023,9,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_166,2023-03-05,2023,9,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_167,2023-03-12,2023,10,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_167,2023-03-12,2023,10,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_167,2023-03-12,2023,10,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_167,2023-03-12,2023,10,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_167,2023-03-12,2023,10,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_168,2023-03-19,2023,11,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_168,2023-03-19,2023,11,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_168,2023-03-19,2023,11,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_168,2023-03-19,2023,11,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_168,2023-03-19,2023,11,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_169,2023-03-26,2023,12,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_169,2023-03-26,2023,12,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_169,2023-03-26,2023,12,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_169,2023-03-26,2023,12,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_169,2023-03-26,2023,12,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_170,2023-04-02,2023,13,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_170,2023-04-02,2023,13,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_170,2023-04-02,2023,13,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_170,2023-04-02,2023,13,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_170,2023-04-02,2023,13,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_171,2023-04-09,2023,14,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_171,2023-04-09,2023,14,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_171,2023-04-09,2023,14,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_171,2023-04-09,2023,14,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_171,2023-04-09,2023,14,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_172,2023-04-16,2023,15,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_172,2023-04-16,2023,15,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_172,2023-04-16,2023,15,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_172,2023-04-16,2023,15,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_172,2023-04-16,2023,15,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_173,2023-04-23,2023,16,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_173,2023-04-23,2023,16,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_173,2023-04-23,2023,16,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_173,2023-04-23,2023,16,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_173,2023-04-23,2023,16,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_174,2023-04-30,2023,17,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_174,2023-04-30,2023,17,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_174,2023-04-30,2023,17,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_174,2023-04-30,2023,17,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_174,2023-04-30,2023,17,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_175,2023-05-07,2023,18,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_175,2023-05-07,2023,18,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_175,2023-05-07,2023,18,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_175,2023-05-07,2023,18,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_175,2023-05-07,2023,18,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_176,2023-05-14,2023,19,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_176,2023-05-14,2023,19,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_176,2023-05-14,2023,19,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_176,2023-05-14,2023,19,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_176,2023-05-14,2023,19,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_177,2023-05-21,2023,20,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_177,2023-05-21,2023,20,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_177,2023-05-21,2023,20,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_177,2023-05-21,2023,20,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_177,2023-05-21,2023,20,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_178,2023-05-28,2023,21,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_178,2023-05-28,2023,21,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_178,2023-05-28,2023,21,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_178,2023-05-28,2023,21,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_178,2023-05-28,2023,21,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_179,2023-06-04,2023,22,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_179,2023-06-04,2023,22,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_179,2023-06-04,2023,22,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_179,2023-06-04,2023,22,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_179,2023-06-04,2023,22,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_180,2023-06-11,2023,23,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_180,2023-06-11,2023,23,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_180,2023-06-11,2023,23,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_180,2023-06-11,2023,23,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_180,2023-06-11,2023,23,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_181,2023-06-18,2023,24,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_181,2023-06-18,2023,24,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_181,2023-06-18,2023,24,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_181,2023-06-18,2023,24,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_181,2023-06-18,2023,24,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_182,2023-06-25,2023,25,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_182,2023-06-25,2023,25,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_182,2023-06-25,2023,25,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_182,2023-06-25,2023,25,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_182,2023-06-25,2023,25,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_183,2023-07-02,2023,26,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_183,2023-07-02,2023,26,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_183,2023-07-02,2023,26,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_183,2023-07-02,2023,26,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_183,2023-07-02,2023,26,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_184,2023-07-09,2023,27,Equipo Desarrollo,1,1,100.0,Cumplimiento total
