fecha,servicio,disponibilidad_porcentaje,tiempo_operativo_horas,tiempo_indisponible_horas,estado
2023-02-05,Sistema Aduanero,99.0182,23.7644,0.2356,Aceptable
2023-02-05,BI y Reportes,99.428,23.8627,0.1373,Aceptable
2023-02-05,Infraestructura,98.8328,23.7199,0.2801,Riesgo Alto
2023-02-06,Sistema Tributario,98.9964,23.7591,0.2409,Riesgo Alto
2023-02-06,Portal Web,95.0024,22.8006,1.1994,Riesgo Alto
2023-02-06,API de Servicios,99.7941,23.9506,0.0494,Aceptable
2023-02-06,Sistema de Facturación,98.8668,23.728,0.272,Riesgo Alto
2023-02-06,Plataforma de Pagos,92.1675,22.1202,1.8798,Riesgo Alto
2023-02-06,Sistema Aduanero,99.2034,23.8088,0.1912,Aceptable
2023-02-06,BI y Reportes,98.6159,23.6678,0.3322,Riesgo Alto
2023-02-06,Infraestructura,99.5414,23.8899,0.1101,Aceptable
2023-02-07,Sistema Tributario,99.3468,23.8432,0.1568,Aceptable
2023-02-07,Portal Web,99.0624,23.775,0.225,Aceptable
2023-02-07,API de Servicios,99.9184,23.9804,0.0196,Alta
2023-02-07,Sistema de Facturación,98.9954,23.7589,0.2411,Riesgo Alto
2023-02-07,Plataforma de Pagos,99.8969,23.9752,0.0248,Aceptable
2023-02-07,Sistema Aduanero,99.669,23.9206,0.0794,Aceptable
2023-02-07,BI y Reportes,99.1435,23.7944,0.2056,Aceptable
2023-02-07,Infraestructura,98.7147,23.6915,0.3085,Riesgo Alto
2023-02-08,Sistema Tributario,98.552,23.6525,0.3475,Riesgo Alto
2023-02-08,Portal Web,98.5846,23.6603,0.3397,Riesgo Alto
2023-02-08,API de Servicios,99.725,23.934,0.066,Aceptable
2023-02-08,Sistema de Facturación,98.7914,23.7099,0.2901,Riesgo Alto
2023-02-08,Plataforma de Pagos,99.253,23.8207,0.1793,Aceptable
2023-02-08,Sistema Aduanero,99.8129,23.9551,0.0449,Aceptable
2023-02-08,BI y Reportes,98.7198,23.6928,0.3072,Riesgo Alto
2023-02-08,Infraestructura,98.6287,23.6709,0.3291,Riesgo Alto
2023-02-09,Sistema Tributario,99.8193,23.9566,0.0434,Aceptable
2023-02-09,Portal Web,99.7936,23.9505,0.0495,Aceptable
2023-02-09,API de Servicios,98.7977,23.7115,0.2885,Riesgo Alto
2023-02-09,Sistema de Facturación,99.0312,23.7675,0.2325,Aceptable
2023-02-09,Plataforma de Pagos,99.3691,23.8486,0.1514,Aceptable
2023-02-09,Sistema Aduanero,99.3734,23.8496,0.1504,Aceptable
2023-02-09,BI y Reportes,99.7946,23.9507,0.0493,Aceptable
2023-02-09,Infraestructura,99.6642,23.9194,0.0806,Aceptable
2023-02-10,Sistema Tributario,99.547,23.8913,0.1087,Aceptable
2023-02-10,Portal Web,98.5467,23.6512,0.3488,Riesgo Alto
2023-02-10,API de Servicios,99.9346,23.9843,0.0157,Alta
2023-02-10,Sistema de Facturación,99.7532,23.9408,0.0592,Aceptable
2023-02-10,Plataforma de Pagos,99.3762,23.8503,0.1497,Aceptable
2023-02-10,Sistema Aduanero,99.1257,23.7902,0.2098,Aceptable
2023-02-10,BI y Reportes,94.8122,22.7549,1.2451,Riesgo Alto
2023-02-10,Infraestructura,99.723,23.9335,0.0665,Aceptable
2023-02-11,Sistema Tributario,99.455,23.8692,0.1308,Aceptable
2023-02-11,Portal Web,99.5655,23.8957,0.1043,Aceptable
2023-02-11,API de Servicios,99.6151,23.9076,0.0924,Aceptable
2023-02-11,Sistema de Facturación,99.164,23.7994,0.2006,Aceptable
2023-02-11,Plataforma de Pagos,93.6047,22.4651,1.5349,Riesgo Alto
2023-02-11,Sistema Aduanero,99.2539,23.8209,0.1791,Aceptable
2023-02-11,BI y Reportes,99.6397,23.9135,0.0865,Aceptable
2023-02-11,Infraestructura,99.5352,23.8885,0.1115,Aceptable
2023-02-12,Sistema Tributario,99.2814,23.8275,0.1725,Aceptable
2023-02-12,Portal Web,99.3018,23.8324,0.1676,Aceptable
2023-02-12,API de Servicios,99.8157,23.9558,0.0442,Aceptable
2023-02-12,Sistema de Facturación,99.523,23.8855,0.1145,Aceptable
2023-02-12,Plataforma de Pagos,99.9057,23.9774,0.0226,Alta
2023-02-12,Sistema Aduanero,98.9105,23.7385,0.2615,Riesgo Alto
2023-02-12,BI y Reportes,99.5756,23.8981,0.1019,Aceptable
2023-02-12,Infraestructura,99.3658,23.8478,0.1522,Aceptable
2023-02-13,Sistema Tributario,93.5218,22.4452,1.5548,Riesgo Alto
2023-02-13,Portal Web,99.3472,23.8433,0.1567,Aceptable
2023-02-13,API de Servicios,99.6269,23.9105,0.0895,Aceptable
2023-02-13,Sistema de Facturación,98.5746,23.6579,0.3421,Riesgo Alto
2023-02-13,Plataforma de Pagos,98.6096,23.6663,0.3337,Riesgo Alto
2023-02-13,Sistema Aduanero,98.6366,23.6728,0.3272,Riesgo Alto
2023-02-13,BI y Reportes,99.0268,23.7664,0.2336,Aceptable
2023-02-13,Infraestructura,99.363,23.8471,0.1529,Aceptable
2023-02-14,Sistema Tributario,98.7418,23.698,0.302,Riesgo Alto
2023-02-14,Portal Web,99.7134,23.9312,0.0688,Aceptable
2023-02-14,API de Servicios,98.7703,23.7049,0.2951,Riesgo Alto
2023-02-14,Sistema de Facturación,99.2655,23.8237,0.1763,Aceptable
2023-02-14,Plataforma de Pagos,98.8636,23.7273,0.2727,Riesgo Alto
2023-02-14,Sistema Aduanero,98.7332,23.696,0.304,Riesgo Alto
2023-02-14,BI y Reportes,98.5224,23.6454,0.3546,Riesgo Alto
2023-02-14,Infraestructura,99.481,23.8754,0.1246,Aceptable
2023-02-15,Sistema Tributario,99.7777,23.9467,0.0533,Aceptable
2023-02-15,Portal Web,98.6142,23.6674,0.3326,Riesgo Alto
2023-02-15,API de Servicios,98.9481,23.7475,0.2525,Riesgo Alto
2023-02-15,Sistema de Facturación,99.4245,23.8619,0.1381,Aceptable
2023-02-15,Plataforma de Pagos,99.5925,23.9022,0.0978,Aceptable
2023-02-15,Sistema Aduanero,99.7357,23.9366,0.0634,Aceptable
2023-02-15,BI y Reportes,99.5037,23.8809,0.1191,Aceptable
2023-02-15,Infraestructura,99.5262,23.8863,0.1137,Aceptable
2023-02-16,Sistema Tributario,99.6653,23.9197,0.0803,Aceptable
2023-02-16,Portal Web,99.7285,23.9348,0.0652,Aceptable
2023-02-16,API de Servicios,99.7894,23.9495,0.0505,Aceptable
2023-02-16,Sistema de Facturación,99.7165,23.932,0.068,Aceptable
2023-02-16,Plataforma de Pagos,98.6688,23.6805,0.3195,Riesgo Alto
2023-02-16,Sistema Aduanero,99.6695,23.9207,0.0793,Aceptable
2023-02-16,BI y Reportes,99.2841,23.8282,0.1718,Aceptable
2023-02-16,Infraestructura,98.5275,23.6466,0.3534,Riesgo Alto
2023-02-17,Sistema Tributario,99.9183,23.9804,0.0196,Alta
2023-02-17,Portal Web,99.6118,23.9068,0.0932,Aceptable
2023-02-17,API de Servicios,99.6207,23.909,0.091,Aceptable
2023-02-17,Sistema de Facturación,99.7474,23.9394,0.0606,Aceptable
2023-02-17,Plataforma de Pagos,99.4754,23.8741,0.1259,Aceptable
2023-02-17,Sistema Aduanero,98.7936,23.7105,0.2895,Riesgo Alto
2023-02-17,BI y Reportes,99.8891,23.9734,0.0266,Aceptable
2023-02-17,Infraestructura,99.638,23.9131,0.0869,Aceptable
2023-02-18,Sistema Tributario,95.1457,22.835,1.165,Riesgo Alto
2023-02-18,Portal Web,99.3346,23.8403,0.1597,Aceptable
2023-02-18,API de Servicios,98.7456,23.6989,0.3011,Riesgo Alto
2023-02-18,Sistema de Facturación,99.5962,23.9031,0.0969,Aceptable
2023-02-18,Plataforma de Pagos,99.1032,23.7848,0.2152,Aceptable
2023-02-18,Sistema Aduanero,99.2905,23.8297,0.1703,Aceptable
2023-02-18,BI y Reportes,99.7355,23.9365,0.0635,Aceptable
2023-02-18,Infraestructura,99.0345,23.7683,0.2317,Aceptable
2023-02-19,Sistema Tributario,99.8025,23.9526,0.0474,Aceptable
2023-02-19,Portal Web,99.7024,23.9286,0.0714,Aceptable
2023-02-19,API de Servicios,97.9915,23.518,0.482,Riesgo Alto
2023-02-19,Sistema de Facturación,99.6036,23.9049,0.0951,Aceptable
2023-02-19,Plataforma de Pagos,99.4915,23.878,0.122,Aceptable
2023-02-19,Sistema Aduanero,98.6297,23.6711,0.3289,Riesgo Alto
2023-02-19,BI y Reportes,99.3899,23.8536,0.1464,Aceptable
2023-02-19,Infraestructura,99.2517,23.8204,0.1796,Aceptable
2023-02-20,Sistema Tributario,99.4115,23.8588,0.1412,Aceptable
2023-02-20,Portal Web,98.5299,23.6472,0.3528,Riesgo Alto
2023-02-20,API de Servicios,99.0779,23.7787,0.2213,Aceptable
2023-02-20,Sistema de Facturación,99.8487,23.9637,0.0363,Aceptable
2023-02-20,Plataforma de Pagos,99.4966,23.8792,0.1208,Aceptable
2023-02-20,Sistema Aduanero,98.7764,23.7063,0.2937,Riesgo Alto
2023-02-20,BI y Reportes,99.5271,23.8865,0.1135,Aceptable
2023-02-20,Infraestructura,96.1036,23.0649,0.9351,Riesgo Alto
2023-02-21,Sistema Tributario,99.6958,23.927,0.073,Aceptable
2023-02-21,Portal Web,96.9119,23.2589,0.7411,Riesgo Alto
2023-02-21,API de Servicios,98.9855,23.7565,0.2435,Riesgo Alto
2023-02-21,Sistema de Facturación,99.5055,23.8813,0.1187,Aceptable
2023-02-21,Plataforma de Pagos,99.9434,23.9864,0.0136,Alta
2023-02-21,Sistema Aduanero,98.7277,23.6946,0.3054,Riesgo Alto
2023-02-21,BI y Reportes,98.6728,23.6815,0.3185,Riesgo Alto
2023-02-21,Infraestructura,99.5631,23.8951,0.1049,Aceptable
2023-02-22,Sistema Tributario,99.8843,23.9722,0.0278,Aceptable
2023-02-22,Portal Web,99.7246,23.9339,0.0661,Aceptable
2023-02-22,API de Servicios,99.3028,23.8327,0.1673,Aceptable
2023-02-22,Sistema de Facturación,99.6043,23.905,0.095,Aceptable
2023-02-22,Plataforma de Pagos,98.5989,23.6637,0.3363,Riesgo Alto
2023-02-22,Sistema Aduanero,99.8785,23.9708,0.0292,Aceptable
2023-02-22,BI y Reportes,98.7336,23.6961,0.3039,Riesgo Alto
2023-02-22,Infraestructura,99.0703,23.7769,0.2231,Aceptable
2023-02-23,Sistema Tributario,99.4107,23.8586,0.1414,Aceptable
2023-02-23,Portal Web,99.0517,23.7724,0.2276,Aceptable
2023-02-23,API de Servicios,99.558,23.8939,0.1061,Aceptable
2023-02-23,Sistema de Facturación,99.2452,23.8188,0.1812,Aceptable
2023-02-23,Plataforma de Pagos,99.8884,23.9732,0.0268,Aceptable
2023-02-23,Sistema Aduanero,99.8523,23.9646,0.0354,Aceptable
2023-02-23,BI y Reportes,99.2995,23.8319,0.1681,Aceptable
2023-02-23,Infraestructura,99.744,23.9386,0.0614,Aceptable
2023-02-24,Sistema Tributario,98.761,23.7026,0.2974,Riesgo Alto
2023-02-24,Portal Web,99.3667,23.848,0.152,Aceptable
2023-02-24,API de Servicios,99.9343,23.9842,0.0158,Alta
2023-02-24,Sistema de Facturación,99.6681,23.9204,0.0796,Aceptable
2023-02-24,Plataforma de Pagos,99.0125,23.763,0.237,Aceptable
2023-02-24,Sistema Aduanero,96.33,23.1192,0.8808,Riesgo Alto
2023-02-24,BI y Reportes,98.8592,23.7262,0.2738,Riesgo Alto
2023-02-24,Infraestructura,98.9513,23.7483,0.2517,Riesgo Alto
2023-02-25,Sistema Tributario,99.5049,23.8812,0.1188,Aceptable
2023-02-25,Portal Web,99.204,23.809,0.191,Aceptable
2023-02-25,API de Servicios,99.5507,23.8922,0.1078,Aceptable
2023-02-25,Sistema de Facturación,98.7038,23.6889,0.3111,Riesgo Alto
2023-02-25,Plataforma de Pagos,98.6499,23.676,0.324,Riesgo Alto
2023-02-25,Sistema Aduanero,99.3809,23.8514,0.1486,Aceptable
2023-02-25,BI y Reportes,98.7189,23.6925,0.3075,Riesgo Alto
2023-02-25,Infraestructura,99.0521,23.7725,0.2275,Aceptable
2023-02-26,Sistema Tributario,99.2276,23.8146,0.1854,Aceptable
2023-02-26,Portal Web,99.1687,23.8005,0.1995,Aceptable
2023-02-26,API de Servicios,93.547,22.4513,1.5487,Riesgo Alto
2023-02-26,Sistema de Facturación,99.0096,23.7623,0.2377,Aceptable
2023-02-26,Plataforma de Pagos,98.6175,23.6682,0.3318,Riesgo Alto
2023-02-26,Sistema Aduanero,96.5055,23.1613,0.8387,Riesgo Alto
2023-02-26,BI y Reportes,93.1622,22.3589,1.6411,Riesgo Alto
2023-02-26,Infraestructura,99.2881,23.8291,0.1709,Aceptable
2023-02-27,Sistema Tributario,99.6087,23.9061,0.0939,Aceptable
2023-02-27,Portal Web,93.6208,22.469,1.531,Riesgo Alto
2023-02-27,API de Servicios,98.8156,23.7157,0.2843,Riesgo Alto
2023-02-27,Sistema de Facturación,98.7141,23.6914,0.3086,Riesgo Alto
2023-02-27,Plataforma de Pagos,98.8462,23.7231,0.2769,Riesgo Alto
2023-02-27,Sistema Aduanero,98.9126,23.739,0.261,Riesgo Alto
2023-02-27,BI y Reportes,98.5823,23.6597,0.3403,Riesgo Alto
2023-02-27,Infraestructura,99.2369,23.8169,0.1831,Aceptable
2023-02-28,Sistema Tributario,98.8209,23.717,0.283,Riesgo Alto
2023-02-28,Portal Web,99.6687,23.9205,0.0795,Aceptable
2023-02-28,API de Servicios,99.2867,23.8288,0.1712,Aceptable
2023-02-28,Sistema de Facturación,98.5528,23.6527,0.3473,Riesgo Alto
2023-02-28,Plataforma de Pagos,99.5396,23.8895,0.1105,Aceptable
2023-02-28,Sistema Aduanero,99.7266,23.9344,0.0656,Aceptable
2023-02-28,BI y Reportes,98.5946,23.6627,0.3373,Riesgo Alto
2023-02-28,Infraestructura,99.1696,23.8007,0.1993,Aceptable
2023-03-01,Sistema Tributario,99.3281,23.8387,0.1613,Aceptable
2023-03-01,Portal Web,98.7907,23.7098,0.2902,Riesgo Alto
2023-03-01,API de Servicios,99.9497,23.9879,0.0121,Alta
2023-03-01,Sistema de Facturación,99.3985,23.8556,0.1444,Aceptable
2023-03-01,Plataforma de Pagos,99.5094,23.8823,0.1177,Aceptable
2023-03-01,Sistema Aduanero,99.0969,23.7833,0.2167,Aceptable
2023-03-01,BI y Reportes,99.0216,23.7652,0.2348,Aceptable
2023-03-01,Infraestructura,99.5674,23.8962,0.1038,Aceptable
2023-03-02,Sistema Tributario,98.8777,23.7306,0.2694,Riesgo Alto
2023-03-02,Portal Web,98.7346,23.6963,0.3037,Riesgo Alto
2023-03-02,API de Servicios,99.3854,23.8525,0.1475,Aceptable
2023-03-02,Sistema de Facturación,99.2159,23.8118,0.1882,Aceptable
2023-03-02,Plataforma de Pagos,99.3934,23.8544,0.1456,Aceptable
2023-03-02,Sistema Aduanero,99.22,23.8128,0.1872,Aceptable
2023-03-02,BI y Reportes,99.8826,23.9718,0.0282,Aceptable
2023-03-02,Infraestructura,96.082,23.0597,0.9403,Riesgo Alto
2023-03-03,Sistema Tributario,98.5713,23.6571,0.3429,Riesgo Alto
2023-03-03,Portal Web,98.7309,23.6954,0.3046,Riesgo Alto
2023-03-03,API de Servicios,99.1307,23.7914,0.2086,Aceptable
2023-03-03,Sistema de Facturación,99.9388,23.9853,0.0147,Alta
2023-03-03,Plataforma de Pagos,98.852,23.7245,0.2755,Riesgo Alto
2023-03-03,Sistema Aduanero,98.812,23.7149,0.2851,Riesgo Alto
2023-03-03,BI y Reportes,98.8759,23.7302,0.2698,Riesgo Alto
2023-03-03,Infraestructura,99.1071,23.7857,0.2143,Aceptable
2023-03-04,Sistema Tributario,99.44,23.8656,0.1344,Aceptable
2023-03-04,Portal Web,99.4069,23.8576,0.1424,Aceptable
2023-03-04,API de Servicios,99.4466,23.8672,0.1328,Aceptable
2023-03-04,Sistema de Facturación,99.8033,23.9528,0.0472,Aceptable
2023-03-04,Plataforma de Pagos,94.2205,22.6129,1.3871,Riesgo Alto
2023-03-04,Sistema Aduanero,99.727,23.9345,0.0655,Aceptable
2023-03-04,BI y Reportes,99.2809,23.8274,0.1726,Aceptable
2023-03-04,Infraestructura,99.7134,23.9312,0.0688,Aceptable
2023-03-05,Sistema Tributario,98.7702,23.7048,0.2952,Riesgo Alto
2023-03-05,Portal Web,98.6372,23.6729,0.3271,Riesgo Alto
2023-03-05,API de Servicios,98.6255,23.6701,0.3299,Riesgo Alto
2023-03-05,Sistema de Facturación,99.8024,23.9526,0.0474,Aceptable
2023-03-05,Plataforma de Pagos,99.03,23.7672,0.2328,Aceptable
2023-03-05,Sistema Aduanero,99.163,23.7991,0.2009,Aceptable
2023-03-05,BI y Reportes,99.5456,23.891,0.109,Aceptable
2023-03-05,Infraestructura,99.7794,23.9471,0.0529,Aceptable
2023-03-06,Sistema Tributario,99.4761,23.8743,0.1257,Aceptable
2023-03-06,Portal Web,98.9624,23.751,0.249,Riesgo Alto
2023-03-06,API de Servicios,99.822,23.9573,0.0427,Aceptable
2023-03-06,Sistema de Facturación,98.8603,23.7265,0.2735,Riesgo Alto
2023-03-06,Plataforma de Pagos,98.6686,23.6805,0.3195,Riesgo Alto
2023-03-06,Sistema Aduanero,98.5685,23.6564,0.3436,Riesgo Alto
2023-03-06,BI y Reportes,99.0419,23.7701,0.2299,Aceptable
2023-03-06,Infraestructura,99.7222,23.9333,0.0667,Aceptable
2023-03-07,Sistema Tributario,98.5128,23.6431,0.3569,Riesgo Alto
2023-03-07,Portal Web,99.0105,23.7625,0.2375,Aceptable
2023-03-07,API de Servicios,99.2226,23.8134,0.1866,Aceptable
2023-03-07,Sistema de Facturación,99.0753,23.7781,0.2219,Aceptable
2023-03-07,Plataforma de Pagos,95.8712,23.0091,0.9909,Riesgo Alto
2023-03-07,Sistema Aduanero,99.3787,23.8509,0.1491,Aceptable
2023-03-07,BI y Reportes,98.7603,23.7025,0.2975,Riesgo Alto
2023-03-07,Infraestructura,99.3516,23.8444,0.1556,Aceptable
2023-03-08,Sistema Tributario,99.2733,23.8256,0.1744,Aceptable
2023-03-08,Portal Web,99.2707,23.825,0.175,Aceptable
2023-03-08,API de Servicios,98.6637,23.6793,0.3207,Riesgo Alto
2023-03-08,Sistema de Facturación,98.8994,23.7359,0.2641,Riesgo Alto
2023-03-08,Plataforma de Pagos,98.9797,23.7551,0.2449,Riesgo Alto
2023-03-08,Sistema Aduanero,95.8385,23.0013,0.9987,Riesgo Alto
2023-03-08,BI y Reportes,98.6693,23.6806,0.3194,Riesgo Alto
2023-03-08,Infraestructura,99.5535,23.8928,0.1072,Aceptable
2023-03-09,Sistema Tributario,98.9347,23.7443,0.2557,Riesgo Alto
2023-03-09,Portal Web,99.1383,23.7932,0.2068,Aceptable
2023-03-09,API de Servicios,99.9133,23.9792,0.0208,Alta
2023-03-09,Sistema de Facturación,99.8383,23.9612,0.0388,Aceptable
2023-03-09,Plataforma de Pagos,99.029,23.767,0.233,Aceptable
2023-03-09,Sistema Aduanero,99.6177,23.9083,0.0917,Aceptable
2023-03-09,BI y Reportes,99.2558,23.8214,0.1786,Aceptable
2023-03-09,Infraestructura,99.0596,23.7743,0.2257,Aceptable
2023-03-10,Sistema Tributario,98.911,23.7386,0.2614,Riesgo Alto
2023-03-10,Portal Web,99.9374,23.985,0.015,Alta
2023-03-10,API de Servicios,99.1863,23.8047,0.1953,Aceptable
2023-03-10,Sistema de Facturación,98.767,23.7041,0.2959,Riesgo Alto
2023-03-10,Plataforma de Pagos,99.5508,23.8922,0.1078,Aceptable
2023-03-10,Sistema Aduanero,99.5978,23.9035,0.0965,Aceptable
2023-03-10,BI y Reportes,98.7861,23.7087,0.2913,Riesgo Alto
2023-03-10,Infraestructura,99.0708,23.777,0.223,Aceptable
2023-03-11,Sistema Tributario,96.7218,23.2132,0.7868,Riesgo Alto
2023-03-11,Portal Web,99.3056,23.8333,0.1667,Aceptable
2023-03-11,API de Servicios,98.6828,23.6839,0.3161,Riesgo Alto
2023-03-11,Sistema de Facturación,99.0998,23.784,0.216,Aceptable
2023-03-11,Plataforma de Pagos,99.3688,23.8485,0.1515,Aceptable
2023-03-11,Sistema Aduanero,98.7928,23.7103,0.2897,Riesgo Alto
2023-03-11,BI y Reportes,99.3123,23.8349,0.1651,Aceptable
2023-03-11,Infraestructura,99.0416,23.77,0.23,Aceptable
2023-03-12,Sistema Tributario,99.4031,23.8567,0.1433,Aceptable
2023-03-12,Portal Web,99.5686,23.8965,0.1035,Aceptable
2023-03-12,API de Servicios,99.297,23.8313,0.1687,Aceptable
2023-03-12,Sistema de Facturación,98.9967,23.7592,0.2408,Riesgo Alto
2023-03-12,Plataforma de Pagos,99.2523,23.8205,0.1795,Aceptable
2023-03-12,Sistema Aduanero,98.9251,23.742,0.258,Riesgo Alto
2023-03-12,BI y Reportes,98.597,23.6633,0.3367,Riesgo Alto
2023-03-12,Infraestructura,99.4479,23.8675,0.1325,Aceptable
2023-03-13,Sistema Tributario,99.3298,23.8392,0.1608,Aceptable
2023-03-13,Portal Web,99.7228,23.9335,0.0665,Aceptable
2023-03-13,API de Servicios,98.8328,23.7199,0.2801,Riesgo Alto
2023-03-13,Sistema de Facturación,98.6967,23.6872,0.3128,Riesgo Alto
2023-03-13,Plataforma de Pagos,99.486,23.8766,0.1234,Aceptable
2023-03-13,Sistema Aduanero,99.0784,23.7788,0.2212,Aceptable
2023-03-13,BI y Reportes,99.2156,23.8118,0.1882,Aceptable
2023-03-13,Infraestructura,98.8248,23.718,0.282,Riesgo Alto
2023-03-14,Sistema Tributario,99.7998,23.952,0.048,Aceptable
2023-03-14,Portal Web,99.7531,23.9407,0.0593,Aceptable
2023-03-14,API de Servicios,99.017,23.7641,0.2359,Aceptable
2023-03-14,Sistema de Facturación,98.7711,23.7051,0.2949,Riesgo Alto
2023-03-14,Plataforma de Pagos,99.4531,23.8688,0.1312,Aceptable
2023-03-14,Sistema Aduanero,99.7536,23.9409,0.0591,Aceptable
2023-03-14,BI y Reportes,96.5192,23.1646,0.8354,Riesgo Alto
2023-03-14,Infraestructura,99.3314,23.8395,0.1605,Aceptable
2023-03-15,Sistema Tributario,99.0979,23.7835,0.2165,Aceptable
2023-03-15,Portal Web,98.9541,23.749,0.251,Riesgo Alto
2023-03-15,API de Servicios,98.9375,23.745,0.255,Riesgo Alto
2023-03-15,Sistema de Facturación,99.2182,23.8124,0.1876,Aceptable
2023-03-15,Plataforma de Pagos,99.7059,23.9294,0.0706,Aceptable
2023-03-15,Sistema Aduanero,98.7345,23.6963,0.3037,Riesgo Alto
2023-03-15,BI y Reportes,98.6827,23.6839,0.3161,Riesgo Alto
2023-03-15,Infraestructura,99.7137,23.9313,0.0687,Aceptable
2023-03-16,Sistema Tributario,99.522,23.8853,0.1147,Aceptable
2023-03-16,Portal Web,99.0868,23.7808,0.2192,Aceptable
2023-03-16,API de Servicios,98.596,23.663,0.337,Riesgo Alto
2023-03-16,Sistema de Facturación,99.1529,23.7967,0.2033,Aceptable
2023-03-16,Plataforma de Pagos,99.7749,23.946,0.054,Aceptable
2023-03-16,Sistema Aduanero,99.353,23.8447,0.1553,Aceptable
2023-03-16,BI y Reportes,98.9697,23.7527,0.2473,Riesgo Alto
2023-03-16,Infraestructura,96.066,23.0558,0.9442,Riesgo Alto
2023-03-17,Sistema Tributario,99.7879,23.9491,0.0509,Aceptable
2023-03-17,Portal Web,98.7438,23.6985,0.3015,Riesgo Alto
2023-03-17,API de Servicios,99.5096,23.8823,0.1177,Aceptable
2023-03-17,Sistema de Facturación,98.9409,23.7458,0.2542,Riesgo Alto
2023-03-17,Plataforma de Pagos,99.5292,23.887,0.113,Aceptable
2023-03-17,Sistema Aduanero,99.0181,23.7643,0.2357,Aceptable
2023-03-17,BI y Reportes,99.8594,23.9663,0.0337,Aceptable
2023-03-17,Infraestructura,98.8523,23.7246,0.2754,Riesgo Alto
2023-03-18,Sistema Tributario,98.9965,23.7592,0.2408,Riesgo Alto
2023-03-18,Portal Web,99.7057,23.9294,0.0706,Aceptable
2023-03-18,API de Servicios,99.8735,23.9697,0.0303,Aceptable
2023-03-18,Sistema de Facturación,98.8167,23.716,0.284,Riesgo Alto
2023-03-18,Plataforma de Pagos,98.6517,23.6764,0.3236,Riesgo Alto
2023-03-18,Sistema Aduanero,98.7453,23.6989,0.3011,Riesgo Alto
2023-03-18,BI y Reportes,99.569,23.8966,0.1034,Aceptable
2023-03-18,Infraestructura,98.636,23.6726,0.3274,Riesgo Alto
2023-03-19,Sistema Tributario,99.0397,23.7695,0.2305,Aceptable
2023-03-19,Portal Web,99.2441,23.8186,0.1814,Aceptable
2023-03-19,API de Servicios,99.4223,23.8613,0.1387,Aceptable
2023-03-19,Sistema de Facturación,98.7327,23.6959,0.3041,Riesgo Alto
2023-03-19,Plataforma de Pagos,92.1738,22.1217,1.8783,Riesgo Alto
2023-03-19,Sistema Aduanero,99.4815,23.8756,0.1244,Aceptable
2023-03-19,BI y Reportes,99.7265,23.9344,0.0656,Aceptable
2023-03-19,Infraestructura,99.0652,23.7756,0.2244,Aceptable
2023-03-20,Sistema Tributario,99.5981,23.9035,0.0965,Aceptable
2023-03-20,Portal Web,98.9746,23.7539,0.2461,Riesgo Alto
2023-03-20,API de Servicios,99.6064,23.9055,0.0945,Aceptable
2023-03-20,Sistema de Facturación,98.6421,23.6741,0.3259,Riesgo Alto
2023-03-20,Plataforma de Pagos,99.7342,23.9362,0.0638,Aceptable
2023-03-20,Sistema Aduanero,98.9867,23.7568,0.2432,Riesgo Alto
2023-03-20,BI y Reportes,98.724,23.6938,0.3062,Riesgo Alto
2023-03-20,Infraestructura,99.1157,23.7878,0.2122,Aceptable
2023-03-21,Sistema Tributario,99.5171,23.8841,0.1159,Aceptable
2023-03-21,Portal Web,99.6923,23.9262,0.0738,Aceptable
2023-03-21,API de Servicios,98.6857,23.6846,0.3154,Riesgo Alto
2023-03-21,Sistema de Facturación,99.7987,23.9517,0.0483,Aceptable
2023-03-21,Plataforma de Pagos,99.1785,23.8028,0.1972,Aceptable
2023-03-21,Sistema Aduanero,99.8029,23.9527,0.0473,Aceptable
2023-03-21,BI y Reportes,98.5515,23.6524,0.3476,Riesgo Alto
2023-03-21,Infraestructura,99.673,23.9215,0.0785,Aceptable
2023-03-22,Sistema Tributario,98.5493,23.6518,0.3482,Riesgo Alto
2023-03-22,Portal Web,99.4478,23.8675,0.1325,Aceptable
2023-03-22,API de Servicios,99.1831,23.8039,0.1961,Aceptable
2023-03-22,Sistema de Facturación,98.8549,23.7252,0.2748,Riesgo Alto
2023-03-22,Plataforma de Pagos,98.9825,23.7558,0.2442,Riesgo Alto
2023-03-22,Sistema Aduanero,99.5689,23.8965,0.1035,Aceptable
2023-03-22,BI y Reportes,98.6605,23.6785,0.3215,Riesgo Alto
2023-03-22,Infraestructura,98.9072,23.7377,0.2623,Riesgo Alto
2023-03-23,Sistema Tributario,99.391,23.8538,0.1462,Aceptable
2023-03-23,Portal Web,99.2367,23.8168,0.1832,Aceptable
2023-03-23,API de Servicios,98.8364,23.7207,0.2793,Riesgo Alto
2023-03-23,Sistema de Facturación,99.1197,23.7887,0.2113,Aceptable
2023-03-23,Plataforma de Pagos,99.0533,23.7728,0.2272,Aceptable
2023-03-23,Sistema Aduanero,98.7442,23.6986,0.3014,Riesgo Alto
2023-03-23,BI y Reportes,99.4833,23.876,0.124,Aceptable
2023-03-23,Infraestructura,99.7286,23.9349,0.0651,Aceptable
2023-03-24,Sistema Tributario,98.7005,23.6881,0.3119,Riesgo Alto
2023-03-24,Portal Web,99.5975,23.9034,0.0966,Aceptable
2023-03-24,API de Servicios,99.2625,23.823,0.177,Aceptable
